,position,manager_id,opponent_id,matchup_url,player,player_url,score,manager,league_url
1,WR,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=2&mid1=1&mid2=2,S. Diggs ,https://sports.yahoo.com/nfl/players/28534,10.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
2,WR,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=2&mid1=1&mid2=2,J. Gordon ,https://sports.yahoo.com/nfl/players/26561,3.38,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
3,WR,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=2&mid1=1&mid2=2,J. Jones ,https://sports.yahoo.com/nfl/players/24793,27.75,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
4,RB,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=2&mid1=1&mid2=2,L. Bell ,https://sports.yahoo.com/nfl/players/26671,19.13,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
5,RB,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=2&mid1=1&mid2=2,L. Fournette ,https://sports.yahoo.com/nfl/players/30117,12.88,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
6,TE,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=2&mid1=1&mid2=2,E. Engram ,https://sports.yahoo.com/nfl/players/30136,9.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
7,Q/WR/T,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=2&mid1=1&mid2=2,C. Wentz ,https://sports.yahoo.com/nfl/players/29236,19.93,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
8,DEF,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=2&mid1=1&mid2=2,New York  - DEF ,https://sports.yahoo.com/nfl/teams/ny-giants/,5.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
9,DEF,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=2&mid1=1&mid2=2,Denver  - DEF ,https://sports.yahoo.com/nfl/teams/denver/,4.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
0,QB,1,4,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=3&mid1=1&mid2=4,M. Ryan ,https://sports.yahoo.com/nfl/players/8780,25.58,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
1,WR,1,4,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=3&mid1=1&mid2=4,S. Diggs ,https://sports.yahoo.com/nfl/players/28534,3.38,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
2,WR,1,4,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=3&mid1=1&mid2=4,J. Gordon ,https://sports.yahoo.com/nfl/players/26561,13.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
3,WR,1,4,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=3&mid1=1&mid2=4,J. Jones ,https://sports.yahoo.com/nfl/players/24793,26.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
4,RB,1,4,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=3&mid1=1&mid2=4,L. Bell ,https://sports.yahoo.com/nfl/players/26671,9.88,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
5,RB,1,4,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=3&mid1=1&mid2=4,L. Fournette ,https://sports.yahoo.com/nfl/players/30117,14.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
6,TE,1,4,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=3&mid1=1&mid2=4,E. Engram ,https://sports.yahoo.com/nfl/players/30136,23.13,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
7,Q/WR/T,1,4,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=3&mid1=1&mid2=4,C. Wentz ,https://sports.yahoo.com/nfl/players/29236,25.08,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
8,DEF,1,4,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=3&mid1=1&mid2=4,Washington  - DEF ,https://sports.yahoo.com/nfl/teams/washington/,7.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
9,DEF,1,4,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=3&mid1=1&mid2=4,Atlanta  - DEF ,https://sports.yahoo.com/nfl/teams/atlanta/,4.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
0,QB,1,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=1&mid2=5,M. Ryan ,https://sports.yahoo.com/nfl/players/8780,20.10,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
1,WR,1,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=1&mid2=5,J. Gordon ,https://sports.yahoo.com/nfl/players/26561,7.25,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
2,WR,1,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=1&mid2=5,J. Jones ,https://sports.yahoo.com/nfl/players/24793,8.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
3,WR,1,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=1&mid2=5,T. Williams ,https://sports.yahoo.com/nfl/players/28691,12.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
4,RB,1,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=1&mid2=5,L. Fournette ,https://sports.yahoo.com/nfl/players/30117,31.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
5,RB,1,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=1&mid2=5,C. Thompson ,https://sports.yahoo.com/nfl/players/26777,9.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
6,TE,1,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=1&mid2=5,E. Engram ,https://sports.yahoo.com/nfl/players/30136,8.75,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
7,Q/WR/T,1,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=1&mid2=5,C. Wentz ,https://sports.yahoo.com/nfl/players/29236,21.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
8,DEF,1,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=1&mid2=5,Washington  - DEF ,https://sports.yahoo.com/nfl/teams/washington/,9.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
9,DEF,1,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=1&mid2=5,Atlanta  - DEF ,https://sports.yahoo.com/nfl/teams/atlanta/,5.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
0,QB,1,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=5&mid1=1&mid2=7,M. Ryan ,https://sports.yahoo.com/nfl/players/8780,35.38,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
1,WR,1,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=5&mid1=1&mid2=7,J. Gordon ,https://sports.yahoo.com/nfl/players/26561,9.88,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
2,WR,1,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=5&mid1=1&mid2=7,J. Jones ,https://sports.yahoo.com/nfl/players/24793,6.75,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
3,WR,1,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=5&mid1=1&mid2=7,S. Diggs ,https://sports.yahoo.com/nfl/players/28534,7.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
4,RB,1,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=5&mid1=1&mid2=7,L. Fournette ,https://sports.yahoo.com/nfl/players/30117,25.13,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
5,RB,1,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=5&mid1=1&mid2=7,L. Bell ,https://sports.yahoo.com/nfl/players/26671,14.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
6,TE,1,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=5&mid1=1&mid2=7,E. Engram ,https://sports.yahoo.com/nfl/players/30136,8.88,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
7,Q/WR/T,1,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=5&mid1=1&mid2=7,C. Wentz ,https://sports.yahoo.com/nfl/players/29236,14.08,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
8,DEF,1,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=5&mid1=1&mid2=7,Las Vegas  - DEF ,https://sports.yahoo.com/nfl/teams/las-vegas/,12.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
9,DEF,1,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=5&mid1=1&mid2=7,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,5.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
0,QB,1,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=6&mid1=1&mid2=9,M. Ryan ,https://sports.yahoo.com/nfl/players/8780,34.68,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
1,WR,1,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=6&mid1=1&mid2=9,J. Gordon ,https://sports.yahoo.com/nfl/players/26561,1.38,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
2,WR,1,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=6&mid1=1&mid2=9,J. Jones ,https://sports.yahoo.com/nfl/players/24793,17.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
3,WR,1,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=6&mid1=1&mid2=9,S. Diggs ,https://sports.yahoo.com/nfl/players/28534,44.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
4,RB,1,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=6&mid1=1&mid2=9,L. Fournette ,https://sports.yahoo.com/nfl/players/30117,17.75,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
5,RB,1,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=6&mid1=1&mid2=9,L. Bell ,https://sports.yahoo.com/nfl/players/26671,13.13,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
6,TE,1,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=6&mid1=1&mid2=9,A. Hooper ,https://sports.yahoo.com/nfl/players/29315,24.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
7,Q/WR/T,1,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=6&mid1=1&mid2=9,C. Wentz ,https://sports.yahoo.com/nfl/players/29236,24.18,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
8,DEF,1,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=6&mid1=1&mid2=9,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,7.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
9,DEF,1,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=6&mid1=1&mid2=9,Washington  - DEF ,https://sports.yahoo.com/nfl/teams/washington/,15.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
0,QB,1,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=7&mid1=1&mid2=3,M. Ryan ,https://sports.yahoo.com/nfl/players/8780,4.20,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
1,WR,1,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=7&mid1=1&mid2=3,J. Jones ,https://sports.yahoo.com/nfl/players/24793,14.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
2,WR,1,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=7&mid1=1&mid2=3,S. Diggs ,https://sports.yahoo.com/nfl/players/28534,21.38,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
3,WR,1,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=7&mid1=1&mid2=3,C. Beasley ,https://sports.yahoo.com/nfl/players/26060,9.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
4,RB,1,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=7&mid1=1&mid2=3,L. Fournette ,https://sports.yahoo.com/nfl/players/30117,19.13,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
5,RB,1,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=7&mid1=1&mid2=3,L. Bell ,https://sports.yahoo.com/nfl/players/26671,10.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
6,TE,1,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=7&mid1=1&mid2=3,E. Engram ,https://sports.yahoo.com/nfl/players/30136,1.25,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
7,Q/WR/T,1,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=7&mid1=1&mid2=3,C. Wentz ,https://sports.yahoo.com/nfl/players/29236,9.05,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
8,DEF,1,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=7&mid1=1&mid2=3,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,34.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
9,DEF,1,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=7&mid1=1&mid2=3,Arizona  - DEF ,https://sports.yahoo.com/nfl/teams/arizona/,22.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
0,QB,1,10,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=1&mid2=10,M. Moore ,https://sports.yahoo.com/nfl/players/8544,21.73,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
1,WR,1,10,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=1&mid2=10,J. Jones ,https://sports.yahoo.com/nfl/players/24793,24.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
2,WR,1,10,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=1&mid2=10,S. Diggs ,https://sports.yahoo.com/nfl/players/28534,19.38,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
3,WR,1,10,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=1&mid2=10,P. Dorsett ,https://sports.yahoo.com/nfl/players/28417,6.88,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
4,RB,1,10,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=1&mid2=10,L. Fournette ,https://sports.yahoo.com/nfl/players/30117,20.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
5,RB,1,10,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=1&mid2=10,L. Bell ,https://sports.yahoo.com/nfl/players/26671,5.88,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
6,TE,1,10,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=1&mid2=10,A. Hooper ,https://sports.yahoo.com/nfl/players/29315,17.13,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
7,Q/WR/T,1,10,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=1&mid2=10,C. Wentz ,https://sports.yahoo.com/nfl/players/29236,16.98,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
8,DEF,1,10,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=1&mid2=10,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,6.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
9,DEF,1,10,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=1&mid2=10,Tampa Bay  - DEF ,https://sports.yahoo.com/nfl/teams/tampa-bay/,13.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
0,QB,1,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=1&mid2=6,M. Moore ,https://sports.yahoo.com/nfl/players/8544,17.75,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
1,WR,1,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=1&mid2=6,S. Diggs ,https://sports.yahoo.com/nfl/players/28534,2.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
2,WR,1,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=1&mid2=6,T. Williams ,https://sports.yahoo.com/nfl/players/28691,7.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
3,WR,1,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=1&mid2=6,J. Landry ,https://sports.yahoo.com/nfl/players/27591,15.38,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
4,RB,1,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=1&mid2=6,L. Fournette ,https://sports.yahoo.com/nfl/players/30117,11.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
5,RB,1,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=1&mid2=6,L. Bell ,https://sports.yahoo.com/nfl/players/26671,19.13,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
6,TE,1,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=1&mid2=6,E. Engram ,https://sports.yahoo.com/nfl/players/30136,9.25,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
7,Q/WR/T,1,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=1&mid2=6,C. Wentz ,https://sports.yahoo.com/nfl/players/29236,17.83,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
8,DEF,1,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=1&mid2=6,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,5.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
9,DEF,1,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=1&mid2=6,New York  - DEF ,https://sports.yahoo.com/nfl/teams/ny-giants/,4.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
0,QB,1,8,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=10&mid1=1&mid2=8,M. Ryan ,https://sports.yahoo.com/nfl/players/8780,16.73,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
1,WR,1,8,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=10&mid1=1&mid2=8,S. Diggs ,https://sports.yahoo.com/nfl/players/28534,7.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
2,WR,1,8,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=10&mid1=1&mid2=8,T. Williams ,https://sports.yahoo.com/nfl/players/28691,4.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
3,WR,1,8,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=10&mid1=1&mid2=8,J. Jones ,https://sports.yahoo.com/nfl/players/24793,11.38,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
4,RB,1,8,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=10&mid1=1&mid2=8,L. Bell ,https://sports.yahoo.com/nfl/players/26671,16.50,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
5,RB,1,8,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=10&mid1=1&mid2=8,M. Gordon ,https://sports.yahoo.com/nfl/players/28403,23.13,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
6,TE,1,8,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=10&mid1=1&mid2=8,A. Hooper ,https://sports.yahoo.com/nfl/players/29315,10.13,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
7,Q/WR/T,1,8,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=10&mid1=1&mid2=8,R. Fitzpatrick ,https://sports.yahoo.com/nfl/players/7426,15.33,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
8,DEF,1,8,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=10&mid1=1&mid2=8,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,9.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
9,DEF,1,8,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=10&mid1=1&mid2=8,New York  - DEF ,https://sports.yahoo.com/nfl/teams/ny-giants/,5.00,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
0,QB,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=11&mid1=1&mid2=2,M. Ryan ,https://sports.yahoo.com/nfl/players/8780,19.55,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
1,WR,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=11&mid1=1&mid2=2,S. Diggs ,https://sports.yahoo.com/nfl/players/28534,23.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
2,WR,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=11&mid1=1&mid2=2,J. Jones ,https://sports.yahoo.com/nfl/players/24793,13.88,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
3,WR,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=11&mid1=1&mid2=2,J. Landry ,https://sports.yahoo.com/nfl/players/27591,13.38,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
4,RB,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=11&mid1=1&mid2=2,M. Gordon ,https://sports.yahoo.com/nfl/players/28403,12.75,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
5,RB,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=11&mid1=1&mid2=2,L. Fournette ,https://sports.yahoo.com/nfl/players/30117,10.63,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
6,TE,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=11&mid1=1&mid2=2,J. Cook ,https://sports.yahoo.com/nfl/players/9353,11.13,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
7,Q/WR/T,1,2,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=11&mid1=1&mid2=2,C. Wentz ,https://sports.yahoo.com/nfl/players/29236,14.83,TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231
