,player_name,position,player_url,position_rank
9,PJ Walker,QB,https://sports.yahoo.com/nfl/players/30538,464
10,Tyrod Taylor,QB,https://sports.yahoo.com/nfl/players/24967,468
11,Matt Barkley,QB,https://sports.yahoo.com/nfl/players/26721,470
12,Trace McSorley,QB,https://sports.yahoo.com/nfl/players/32029,475
13,Ben DiNucci,QB,https://sports.yahoo.com/nfl/players/32901,483
14,Chris Streveler,QB,https://sports.yahoo.com/nfl/players/32662,491
15,Robert Griffin III,QB,https://sports.yahoo.com/nfl/players/25712,529
16,Tyler Huntley,QB,https://sports.yahoo.com/nfl/players/32993,539
17,Brian Hoyer,QB,https://sports.yahoo.com/nfl/players/9547,541
18,Tommy Stevens,QB,https://sports.yahoo.com/nfl/players/32910,549
19,Jameis Winston,QB,https://sports.yahoo.com/nfl/players/28389,552
20,David Blough,QB,https://sports.yahoo.com/nfl/players/32272,556
21,Joshua Dobbs,QB,https://sports.yahoo.com/nfl/players/30248,557
22,Nathan Peterman,QB,https://sports.yahoo.com/nfl/players/30284,561
23,Case Keenum,QB,https://sports.yahoo.com/nfl/players/26483,563
24,Logan Woodside,QB,https://sports.yahoo.com/nfl/players/31219,583
0,Geno Smith,QB,https://sports.yahoo.com/nfl/players/26662,584
1,AJ McCarron,QB,https://sports.yahoo.com/nfl/players/27692,592
2,Tyler Bray,QB,https://sports.yahoo.com/nfl/players/27170,594
3,Jacob Eason,QB,https://sports.yahoo.com/nfl/players/32792,603
4,James Morgan,QB,https://sports.yahoo.com/nfl/players/32795,604
5,Jake Fromm,QB,https://sports.yahoo.com/nfl/players/32837,607
6,Drew Stanton,QB,https://sports.yahoo.com/nfl/players/8297,611
7,Cole McDonald,QB,https://sports.yahoo.com/nfl/players/32894,617
8,Nate Stanley,QB,https://sports.yahoo.com/nfl/players/32914,619
9,Riley Neal,QB,https://sports.yahoo.com/nfl/players/32928,622
10,Brian Lewerke,QB,https://sports.yahoo.com/nfl/players/33015,649
11,J'mar Smith,QB,https://sports.yahoo.com/nfl/players/33016,650
12,Case Cookus,QB,https://sports.yahoo.com/nfl/players/33036,661
13,Matt Moore,QB,https://sports.yahoo.com/nfl/players/8544,692
14,Nick Tiano,QB,https://sports.yahoo.com/nfl/players/33167,706
15,Broc Rutter,QB,https://sports.yahoo.com/nfl/players/33202,717
16,Steven Montez,QB,https://sports.yahoo.com/nfl/players/33207,719
17,Jalen Morton,QB,https://sports.yahoo.com/nfl/players/33229,723
18,Shea Patterson,QB,https://sports.yahoo.com/nfl/players/33246,729
19,Josh Love,QB,https://sports.yahoo.com/nfl/players/33256,734
20,Bryce Perkins,QB,https://sports.yahoo.com/nfl/players/33258,735
21,Anthony Gordon,QB,https://sports.yahoo.com/nfl/players/33266,736
22,Reid Sinnett,QB,https://sports.yahoo.com/nfl/players/33279,739
23,Kevin Davidson,QB,https://sports.yahoo.com/nfl/players/33304,752
24,Paxton Lynch,QB,https://sports.yahoo.com/nfl/players/29260,767
0,Cody Kessler,QB,https://sports.yahoo.com/nfl/players/29327,771
1,Kevin Hogan,QB,https://sports.yahoo.com/nfl/players/29396,779
2,Jake Rudock,QB,https://sports.yahoo.com/nfl/players/29425,785
3,DeShone Kizer,QB,https://sports.yahoo.com/nfl/players/30165,820
4,Davis Webb,QB,https://sports.yahoo.com/nfl/players/30200,822
5,Chad Kelly,QB,https://sports.yahoo.com/nfl/players/30366,837
6,Josh McCown,QB,https://sports.yahoo.com/nfl/players/5967,850
7,Alex Tanney,QB,https://sports.yahoo.com/nfl/players/26547,856
8,Cooper Rush,QB,https://sports.yahoo.com/nfl/players/30788,862
9,Kyle Sloter,QB,https://sports.yahoo.com/nfl/players/30822,865
10,Josh Rosen,QB,https://sports.yahoo.com/nfl/players/30980,874
11,Ryan Griffin,QB,https://sports.yahoo.com/nfl/players/26949,876
12,Kyle Lauletta,QB,https://sports.yahoo.com/nfl/players/31078,877
13,Mike White,QB,https://sports.yahoo.com/nfl/players/31141,879
14,Danny Etling,QB,https://sports.yahoo.com/nfl/players/31189,885
15,Alex McGough,QB,https://sports.yahoo.com/nfl/players/31190,886
16,Kurt Benkert,QB,https://sports.yahoo.com/nfl/players/31336,895
17,J.T. Barrett,QB,https://sports.yahoo.com/nfl/players/31365,898
18,Blake Bortles,QB,https://sports.yahoo.com/nfl/players/27531,922
19,David Fales,QB,https://sports.yahoo.com/nfl/players/27711,937
20,Will Grier,QB,https://sports.yahoo.com/nfl/players/31932,944
21,Clayton Thorson,QB,https://sports.yahoo.com/nfl/players/31999,952
22,Jake Browning,QB,https://sports.yahoo.com/nfl/players/32138,971
23,Drew Anderson,QB,https://sports.yahoo.com/nfl/players/32152,977
24,Manny Wilkins,QB,https://sports.yahoo.com/nfl/players/32282,999
0,Kyle Shurmur,QB,https://sports.yahoo.com/nfl/players/32366,1019
1,Joe Webb III,QB,https://sports.yahoo.com/nfl/players/24175,1020
2,Jake Dolegala,QB,https://sports.yahoo.com/nfl/players/32464,1030
3,Sean Mannion,QB,https://sports.yahoo.com/nfl/players/28477,1058
4,Devlin Hodges,QB,https://sports.yahoo.com/nfl/players/32581,1061
5,Brett Hundley,QB,https://sports.yahoo.com/nfl/players/28535,1069
6,Jordan Ta'amu,QB,https://sports.yahoo.com/nfl/players/32642,1070
7,Jordan Love,QB,https://sports.yahoo.com/nfl/players/32696,1077
8,Trevor Siemian,QB,https://sports.yahoo.com/nfl/players/28638,1080
9,Easton Stick,QB,https://sports.yahoo.com/nfl/players/31998,1082
10,Matt Schaub,QB,https://sports.yahoo.com/nfl/players/6849,1084
11,Nate Sudfeld,QB,https://sports.yahoo.com/nfl/players/29421,1086
12,Tim Boyle,QB,https://sports.yahoo.com/nfl/players/31431,1088
0,Davante Adams,WR,https://sports.yahoo.com/nfl/players/27581,15
1,Tyreek Hill,WR,https://sports.yahoo.com/nfl/players/29399,17
2,Stefon Diggs,WR,https://sports.yahoo.com/nfl/players/28534,21
3,Calvin Ridley,WR,https://sports.yahoo.com/nfl/players/30996,31
4,DeAndre Hopkins,WR,https://sports.yahoo.com/nfl/players/26650,32
5,Justin Jefferson,WR,https://sports.yahoo.com/nfl/players/32692,33
6,DK Metcalf,WR,https://sports.yahoo.com/nfl/players/31896,34
7,Allen Robinson II,WR,https://sports.yahoo.com/nfl/players/27589,39
8,Tyler Lockett,WR,https://sports.yahoo.com/nfl/players/28457,40
9,Adam Thielen,WR,https://sports.yahoo.com/nfl/players/27277,41
10,A.J. Brown,WR,https://sports.yahoo.com/nfl/players/31883,42
11,Mike Evans,WR,https://sports.yahoo.com/nfl/players/27535,44
12,Robert Woods,WR,https://sports.yahoo.com/nfl/players/26664,50
13,Brandin Cooks,WR,https://sports.yahoo.com/nfl/players/27548,52
14,Keenan Allen,WR,https://sports.yahoo.com/nfl/players/26699,54
15,Amari Cooper,WR,https://sports.yahoo.com/nfl/players/28392,55
16,Marvin Jones Jr.,WR,https://sports.yahoo.com/nfl/players/25876,59
17,Terry McLaurin,WR,https://sports.yahoo.com/nfl/players/31908,63
18,DJ Moore,WR,https://sports.yahoo.com/nfl/players/30994,64
19,JuJu Smith-Schuster,WR,https://sports.yahoo.com/nfl/players/30175,67
20,CeeDee Lamb,WR,https://sports.yahoo.com/nfl/players/32687,68
21,Chase Claypool,WR,https://sports.yahoo.com/nfl/players/32719,69
22,Robbie Anderson,WR,https://sports.yahoo.com/nfl/players/29785,70
23,Diontae Johnson,WR,https://sports.yahoo.com/nfl/players/31898,74
24,Curtis Samuel,WR,https://sports.yahoo.com/nfl/players/30153,76
0,Cole Beasley,WR,https://sports.yahoo.com/nfl/players/26060,79
1,Cooper Kupp,WR,https://sports.yahoo.com/nfl/players/30182,82
2,Tee Higgins,WR,https://sports.yahoo.com/nfl/players/32703,87
3,Will Fuller V,WR,https://sports.yahoo.com/nfl/players/29255,88
4,Nelson Agholor,WR,https://sports.yahoo.com/nfl/players/28408,89
5,Corey Davis,WR,https://sports.yahoo.com/nfl/players/30118,90
6,Chris Godwin,WR,https://sports.yahoo.com/nfl/players/30197,95
7,Tyler Boyd,WR,https://sports.yahoo.com/nfl/players/29288,99
8,Brandon Aiyuk,WR,https://sports.yahoo.com/nfl/players/32695,101
9,Jarvis Landry,WR,https://sports.yahoo.com/nfl/players/27591,102
10,Marquise Brown,WR,https://sports.yahoo.com/nfl/players/31857,103
11,Russell Gage,WR,https://sports.yahoo.com/nfl/players/31164,108
12,Michael Gallup,WR,https://sports.yahoo.com/nfl/players/31051,110
13,Jamison Crowder,WR,https://sports.yahoo.com/nfl/players/28493,115
14,T.Y. Hilton,WR,https://sports.yahoo.com/nfl/players/25802,123
15,DeVante Parker,WR,https://sports.yahoo.com/nfl/players/28402,124
16,Tim Patrick,WR,https://sports.yahoo.com/nfl/players/30511,125
17,Jerry Jeudy,WR,https://sports.yahoo.com/nfl/players/32685,129
18,Emmanuel Sanders,WR,https://sports.yahoo.com/nfl/players/24057,131
19,Mike Williams,WR,https://sports.yahoo.com/nfl/players/30120,135
20,Sterling Shepard,WR,https://sports.yahoo.com/nfl/players/29274,137
21,Laviska Shenault Jr.,WR,https://sports.yahoo.com/nfl/players/32712,140
22,DJ Chark,WR,https://sports.yahoo.com/nfl/players/31031,142
23,Keelan Cole,WR,https://sports.yahoo.com/nfl/players/30396,143
24,Julio Jones,WR,https://sports.yahoo.com/nfl/players/24793,149
0,Marquez Valdes-Scantling,WR,https://sports.yahoo.com/nfl/players/31144,150
1,Christian Kirk,WR,https://sports.yahoo.com/nfl/players/31017,151
2,Darnell Mooney,WR,https://sports.yahoo.com/nfl/players/32843,152
3,Darius Slayton,WR,https://sports.yahoo.com/nfl/players/32003,158
4,Gabe Davis,WR,https://sports.yahoo.com/nfl/players/32798,159
5,Jakobi Meyers,WR,https://sports.yahoo.com/nfl/players/32231,160
6,Zach Pascal,WR,https://sports.yahoo.com/nfl/players/30502,164
7,Mecole Hardman,WR,https://sports.yahoo.com/nfl/players/31888,175
8,Kendrick Bourne,WR,https://sports.yahoo.com/nfl/players/30551,177
9,Hunter Renfrow,WR,https://sports.yahoo.com/nfl/players/31981,179
10,Rashard Higgins,WR,https://sports.yahoo.com/nfl/players/29406,182
11,Greg Ward,WR,https://sports.yahoo.com/nfl/players/30715,184
12,Josh Reynolds,WR,https://sports.yahoo.com/nfl/players/30230,187
13,David Moore,WR,https://sports.yahoo.com/nfl/players/30339,188
14,Travis Fulgham,WR,https://sports.yahoo.com/nfl/players/32016,192
15,Damiere Byrd,WR,https://sports.yahoo.com/nfl/players/28730,196
16,Antonio Brown,WR,https://sports.yahoo.com/nfl/players/24171,198
17,A.J. Green,WR,https://sports.yahoo.com/nfl/players/24791,204
18,Scotty Miller,WR,https://sports.yahoo.com/nfl/players/32040,206
19,Danny Amendola,WR,https://sports.yahoo.com/nfl/players/9037,207
20,Tre'Quan Smith,WR,https://sports.yahoo.com/nfl/players/31061,209
21,Breshad Perriman,WR,https://sports.yahoo.com/nfl/players/28414,210
22,Demarcus Robinson,WR,https://sports.yahoo.com/nfl/players/29360,211
23,Anthony Miller,WR,https://sports.yahoo.com/nfl/players/31021,212
24,Jalen Guyton,WR,https://sports.yahoo.com/nfl/players/32201,213
0,James Washington,WR,https://sports.yahoo.com/nfl/players/31030,216
1,Allen Lazard,WR,https://sports.yahoo.com/nfl/players/31268,217
2,Randall Cobb,WR,https://sports.yahoo.com/nfl/players/24851,220
3,Michael Pittman Jr.,WR,https://sports.yahoo.com/nfl/players/32704,221
4,Isaiah McKenzie,WR,https://sports.yahoo.com/nfl/players/30285,222
5,John Brown,WR,https://sports.yahoo.com/nfl/players/27619,223
6,Braxton Berrios,WR,https://sports.yahoo.com/nfl/players/31180,228
7,Chris Conley,WR,https://sports.yahoo.com/nfl/players/28464,229
8,Willie Snead IV,WR,https://sports.yahoo.com/nfl/players/28026,230
9,KJ Hamler,WR,https://sports.yahoo.com/nfl/players/32716,234
10,Odell Beckham Jr.,WR,https://sports.yahoo.com/nfl/players/27540,235
11,Larry Fitzgerald,WR,https://sports.yahoo.com/nfl/players/6762,237
12,Henry Ruggs III,WR,https://sports.yahoo.com/nfl/players/32682,239
13,Cam Sims,WR,https://sports.yahoo.com/nfl/players/31405,243
14,Jalen Reagor,WR,https://sports.yahoo.com/nfl/players/32691,244
15,Keke Coutee,WR,https://sports.yahoo.com/nfl/players/31073,246
16,Tyron Johnson,WR,https://sports.yahoo.com/nfl/players/32511,247
17,Sammy Watkins,WR,https://sports.yahoo.com/nfl/players/27532,248
18,Jakeem Grant Sr.,WR,https://sports.yahoo.com/nfl/players/29420,249
19,Golden Tate,WR,https://sports.yahoo.com/nfl/players/24035,250
20,Michael Thomas,WR,https://sports.yahoo.com/nfl/players/29281,257
21,Deebo Samuel,WR,https://sports.yahoo.com/nfl/players/31868,259
22,Preston Williams,WR,https://sports.yahoo.com/nfl/players/32447,264
23,Cordarrelle Patterson,WR,https://sports.yahoo.com/nfl/players/26652,268
24,Miles Boykin,WR,https://sports.yahoo.com/nfl/players/31925,273
0,Quintez Cephus,WR,https://sports.yahoo.com/nfl/players/32836,275
1,N'Keal Harry,WR,https://sports.yahoo.com/nfl/players/31864,278
2,Kenny Golladay,WR,https://sports.yahoo.com/nfl/players/30209,279
3,Richie James,WR,https://sports.yahoo.com/nfl/players/31210,282
4,Donovan Peoples-Jones,WR,https://sports.yahoo.com/nfl/players/32857,289
5,Marvin Hall,WR,https://sports.yahoo.com/nfl/players/30023,290
6,DaeSean Hamilton,WR,https://sports.yahoo.com/nfl/players/31083,294
7,Denzel Mims,WR,https://sports.yahoo.com/nfl/players/32729,295
8,Collin Johnson,WR,https://sports.yahoo.com/nfl/players/32835,297
9,Julian Edelman,WR,https://sports.yahoo.com/nfl/players/9496,300
10,Adam Humphries,WR,https://sports.yahoo.com/nfl/players/29070,306
11,Steven Sims,WR,https://sports.yahoo.com/nfl/players/32187,309
12,Olamide Zaccheaus,WR,https://sports.yahoo.com/nfl/players/32123,310
13,Devin Duvernay,WR,https://sports.yahoo.com/nfl/players/32762,311
14,Andy Isabella,WR,https://sports.yahoo.com/nfl/players/31894,312
15,Isaiah Ford,WR,https://sports.yahoo.com/nfl/players/30350,313
16,Cedrick Wilson Jr.,WR,https://sports.yahoo.com/nfl/players/31178,317
17,Lynn Bowden Jr.,WR,https://sports.yahoo.com/nfl/players/32750,321
18,Chad Beebe,WR,https://sports.yahoo.com/nfl/players/31508,324
19,DeSean Jackson,WR,https://sports.yahoo.com/nfl/players/8826,326
20,Chad Hansen,WR,https://sports.yahoo.com/nfl/players/30254,327
21,Deonte Harty,WR,https://sports.yahoo.com/nfl/players/32398,328
22,Van Jefferson,WR,https://sports.yahoo.com/nfl/players/32727,330
23,Dontrelle Inman,WR,https://sports.yahoo.com/nfl/players/25120,332
24,Mohamed Sanu,WR,https://sports.yahoo.com/nfl/players/25793,333
0,Tyler Johnson,WR,https://sports.yahoo.com/nfl/players/32831,336
1,Marcus Johnson,WR,https://sports.yahoo.com/nfl/players/29678,337
2,Byron Pringle,WR,https://sports.yahoo.com/nfl/players/31496,339
3,Freddie Swain,WR,https://sports.yahoo.com/nfl/players/32884,340
4,Isaiah Wright,WR,https://sports.yahoo.com/nfl/players/33209,343
5,Marquez Callaway,WR,https://sports.yahoo.com/nfl/players/33109,346
6,Bryan Edwards,WR,https://sports.yahoo.com/nfl/players/32751,350
7,Mack Hollins,WR,https://sports.yahoo.com/nfl/players/30231,356
8,Zay Jones,WR,https://sports.yahoo.com/nfl/players/30150,358
9,Bisi Johnson,WR,https://sports.yahoo.com/nfl/players/32079,362
10,Kenny Stills,WR,https://sports.yahoo.com/nfl/players/26767,367
11,Jeff Smith,WR,https://sports.yahoo.com/nfl/players/32533,369
12,KeeSean Johnson,WR,https://sports.yahoo.com/nfl/players/32006,370
13,John Hightower,WR,https://sports.yahoo.com/nfl/players/32838,372
14,KhaDarel Hodge,WR,https://sports.yahoo.com/nfl/players/31769,373
15,Kalif Raymond,WR,https://sports.yahoo.com/nfl/players/29631,374
16,Mike Thomas,WR,https://sports.yahoo.com/nfl/players/29440,375
17,Cameron Batson,WR,https://sports.yahoo.com/nfl/players/31623,377
18,Noah Brown,WR,https://sports.yahoo.com/nfl/players/30352,378
19,Ray-Ray McCloud III,WR,https://sports.yahoo.com/nfl/players/31157,384
20,Auden Tate,WR,https://sports.yahoo.com/nfl/players/31223,385
21,Brandon Powell,WR,https://sports.yahoo.com/nfl/players/31641,386
22,Gunner Olszewski,WR,https://sports.yahoo.com/nfl/players/32612,387
23,Equanimeous St. Brown,WR,https://sports.yahoo.com/nfl/players/31177,388
24,Christian Blake,WR,https://sports.yahoo.com/nfl/players/31347,393
0,Alshon Jeffery,WR,https://sports.yahoo.com/nfl/players/25755,398
1,Quez Watkins,WR,https://sports.yahoo.com/nfl/players/32870,401
2,Chris Hogan,WR,https://sports.yahoo.com/nfl/players/25178,407
3,Laquon Treadwell,WR,https://sports.yahoo.com/nfl/players/29257,411
4,Dez Bryant,WR,https://sports.yahoo.com/nfl/players/23999,413
5,DeMichael Harris,WR,https://sports.yahoo.com/nfl/players/33215,416
6,J.J. Arcega-Whiteside,WR,https://sports.yahoo.com/nfl/players/31889,417
7,Alex Erickson,WR,https://sports.yahoo.com/nfl/players/29703,419
8,C.J. Board,WR,https://sports.yahoo.com/nfl/players/30513,426
9,Malik Taylor,WR,https://sports.yahoo.com/nfl/players/32488,431
10,Trent Taylor,WR,https://sports.yahoo.com/nfl/players/30290,440
11,Dante Pettis,WR,https://sports.yahoo.com/nfl/players/31014,444
12,Justin Watson,WR,https://sports.yahoo.com/nfl/players/31114,446
13,Javon Wims,WR,https://sports.yahoo.com/nfl/players/31194,447
14,Austin Mack,WR,https://sports.yahoo.com/nfl/players/33039,449
15,Parris Campbell,WR,https://sports.yahoo.com/nfl/players/31891,455
16,Lil'Jordan Humphrey,WR,https://sports.yahoo.com/nfl/players/32494,460
17,Diontae Spencer,WR,https://sports.yahoo.com/nfl/players/28279,461
18,Pharoh Cooper,WR,https://sports.yahoo.com/nfl/players/29351,466
19,Tyrie Cleveland,WR,https://sports.yahoo.com/nfl/players/32922,471
20,Austin Carr,WR,https://sports.yahoo.com/nfl/players/30656,472
21,Jaydon Mickens,WR,https://sports.yahoo.com/nfl/players/29978,473
22,KJ Hill Jr.,WR,https://sports.yahoo.com/nfl/players/32890,474
23,Ja'Marcus Bradley,WR,https://sports.yahoo.com/nfl/players/33302,478
24,Steven Mitchell Jr.,WR,https://sports.yahoo.com/nfl/players/31391,479
0,Damion Ratley,WR,https://sports.yahoo.com/nfl/players/31148,480
1,Courtland Sutton,WR,https://sports.yahoo.com/nfl/players/31010,482
2,Joe Reed,WR,https://sports.yahoo.com/nfl/players/32821,484
3,Ashton Dulin,WR,https://sports.yahoo.com/nfl/players/32292,486
4,Jake Kumerow,WR,https://sports.yahoo.com/nfl/players/28974,488
5,Trent Sherfield,WR,https://sports.yahoo.com/nfl/players/31320,495
6,River Cracraft,WR,https://sports.yahoo.com/nfl/players/30955,500
7,Nick Westbrook-Ikhine,WR,https://sports.yahoo.com/nfl/players/33348,504
8,Isaiah Zuber,WR,https://sports.yahoo.com/nfl/players/33020,507
9,Juwan Johnson,WR,https://sports.yahoo.com/nfl/players/33113,508
10,Riley Ridley,WR,https://sports.yahoo.com/nfl/players/31958,511
11,Ted Ginn Jr.,WR,https://sports.yahoo.com/nfl/players/8263,515
12,Darrius Shepherd,WR,https://sports.yahoo.com/nfl/players/32378,516
13,Brandon Zylstra,WR,https://sports.yahoo.com/nfl/players/30959,519
14,Terry Godwin,WR,https://sports.yahoo.com/nfl/players/32069,522
15,Seth Roberts,WR,https://sports.yahoo.com/nfl/players/28214,523
16,Robert Foster,WR,https://sports.yahoo.com/nfl/players/31601,524
17,Josh Malone,WR,https://sports.yahoo.com/nfl/players/30241,525
18,Lawrence Cager,WR,https://sports.yahoo.com/nfl/players/33329,526
19,Daurice Fountain,WR,https://sports.yahoo.com/nfl/players/31129,533
20,Deontay Burnett,WR,https://sports.yahoo.com/nfl/players/31624,535
21,Antonio Gandy-Golden,WR,https://sports.yahoo.com/nfl/players/32812,538
22,Antonio Callaway,WR,https://sports.yahoo.com/nfl/players/31075,543
23,Penny Hart,WR,https://sports.yahoo.com/nfl/players/32293,545
24,John Ross III,WR,https://sports.yahoo.com/nfl/players/30122,547
0,Tavon Austin,WR,https://sports.yahoo.com/nfl/players/26631,551
1,Tommylee Lewis,WR,https://sports.yahoo.com/nfl/players/29854,554
2,Donte Moncrief,WR,https://sports.yahoo.com/nfl/players/27618,555
3,Jaleel Scott,WR,https://sports.yahoo.com/nfl/players/31102,560
4,Bennie Fowler III,WR,https://sports.yahoo.com/nfl/players/27826,562
5,James Proche II,WR,https://sports.yahoo.com/nfl/players/32871,564
6,Keith Kirkwood,WR,https://sports.yahoo.com/nfl/players/31517,567
7,Vyncint Smith,WR,https://sports.yahoo.com/nfl/players/31588,568
8,Cody Hollister,WR,https://sports.yahoo.com/nfl/players/30660,570
9,Marcus Kemp,WR,https://sports.yahoo.com/nfl/players/30682,575
10,Andre Roberts,WR,https://sports.yahoo.com/nfl/players/24063,576
11,Gehrig Dieter,WR,https://sports.yahoo.com/nfl/players/30679,579
12,Trenton Irwin,WR,https://sports.yahoo.com/nfl/players/32438,591
13,JoJo Natson,WR,https://sports.yahoo.com/nfl/players/30531,600
14,Tyrell Williams,WR,https://sports.yahoo.com/nfl/players/28691,602
15,Isaiah Coulter,WR,https://sports.yahoo.com/nfl/players/32841,608
16,K.J. Osborn,WR,https://sports.yahoo.com/nfl/players/32846,610
17,Isaiah Hodgins,WR,https://sports.yahoo.com/nfl/players/32877,613
18,Dezmon Patmon,WR,https://sports.yahoo.com/nfl/players/32882,614
19,Jauan Jennings,WR,https://sports.yahoo.com/nfl/players/32887,615
20,DeAndrew White,WR,https://sports.yahoo.com/nfl/players/28800,618
21,Stephen Sullivan,WR,https://sports.yahoo.com/nfl/players/32921,621
22,Zimari Manning,WR,https://sports.yahoo.com/nfl/players/32930,623
23,Andre Baccellia,WR,https://sports.yahoo.com/nfl/players/32943,625
24,Maurice Ffrench,WR,https://sports.yahoo.com/nfl/players/32944,626
0,Aleva Hifo,WR,https://sports.yahoo.com/nfl/players/32945,627
1,Kalija Lipscomb,WR,https://sports.yahoo.com/nfl/players/32946,628
2,Justice Shelton-Mosley,WR,https://sports.yahoo.com/nfl/players/32947,629
3,Cody White,WR,https://sports.yahoo.com/nfl/players/32948,630
4,Manasseh Bailey,WR,https://sports.yahoo.com/nfl/players/32962,632
5,Khalil Tate,WR,https://sports.yahoo.com/nfl/players/32971,635
6,Jeff Cotton,WR,https://sports.yahoo.com/nfl/players/32978,638
7,Dalton Schoen,WR,https://sports.yahoo.com/nfl/players/32990,642
8,Jaylon Moore,WR,https://sports.yahoo.com/nfl/players/33001,644
9,Michael Dereus,WR,https://sports.yahoo.com/nfl/players/33013,648
10,Will Hastings,WR,https://sports.yahoo.com/nfl/players/33017,651
11,Sean Riley,WR,https://sports.yahoo.com/nfl/players/33018,652
12,Jeff Thomas,WR,https://sports.yahoo.com/nfl/players/33022,654
13,Dan Chisena,WR,https://sports.yahoo.com/nfl/players/33023,655
14,Quartney Davis,WR,https://sports.yahoo.com/nfl/players/33027,659
15,Derrick Dillon,WR,https://sports.yahoo.com/nfl/players/33038,663
16,Binjimen Victor,WR,https://sports.yahoo.com/nfl/players/33040,664
