position,manager_id,opponent_id,matchup_url,player,player_url,score,league_url
QB,8,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,A. Dalton ,https://sports.yahoo.com/nfl/players/24822,0.36,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,8,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,B. Marshall ,https://sports.yahoo.com/nfl/players/7868,18.50,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,8,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,A. Robinson II ,https://sports.yahoo.com/nfl/players/27589,6.40,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,8,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,L. Fitzgerald ,https://sports.yahoo.com/nfl/players/6762,4.10,https://football.fantasysports.yahoo.com/2015/f1/216667
RB,8,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,J. Stewart ,https://sports.yahoo.com/nfl/players/8790,14.90,https://football.fantasysports.yahoo.com/2015/f1/216667
RB,8,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,L. Blount ,https://sports.yahoo.com/nfl/players/24318,5.30,https://football.fantasysports.yahoo.com/2015/f1/216667
TE,8,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,T. Kelce ,https://sports.yahoo.com/nfl/players/26686,1.80,https://football.fantasysports.yahoo.com/2015/f1/216667
K,8,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,G. Gano ,https://sports.yahoo.com/nfl/players/9526,8.00,https://football.fantasysports.yahoo.com/2015/f1/216667
DEF,8,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,Los Angeles  - DEF ,https://sports.yahoo.com/nfl/teams/la-rams/,13.00,https://football.fantasysports.yahoo.com/2015/f1/216667
QB,3,8,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,C. Palmer ,https://sports.yahoo.com/nfl/players/6337,20.70,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,3,8,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,A. Green ,https://sports.yahoo.com/nfl/players/24791,19.20,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,3,8,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,J. Maclin ,https://sports.yahoo.com/nfl/players/9283,6.60,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,3,8,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,J. Brown ,https://sports.yahoo.com/nfl/players/27619,13.80,https://football.fantasysports.yahoo.com/2015/f1/216667
RB,3,8,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,L. McCoy ,https://sports.yahoo.com/nfl/players/9317,10.90,https://football.fantasysports.yahoo.com/2015/f1/216667
RB,3,8,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,D. Johnson ,https://sports.yahoo.com/nfl/players/28474,12.30,https://football.fantasysports.yahoo.com/2015/f1/216667
TE,3,8,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,J. Thomas ,https://sports.yahoo.com/nfl/players/24916,11.40,https://football.fantasysports.yahoo.com/2015/f1/216667
K,3,8,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,C. Catanzaro ,https://sports.yahoo.com/nfl/players/28103,12.00,https://football.fantasysports.yahoo.com/2015/f1/216667
DEF,3,8,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=8&mid2=3&week=14,Detroit  - DEF ,https://sports.yahoo.com/nfl/teams/detroit/,4.00,https://football.fantasysports.yahoo.com/2015/f1/216667
QB,2,1,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,A. Rodgers ,https://sports.yahoo.com/nfl/players/7200,19.42,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,2,1,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,D. Hopkins ,https://sports.yahoo.com/nfl/players/26650,5.20,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,2,1,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,E. Decker ,https://sports.yahoo.com/nfl/players/24062,13.40,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,2,1,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,A. Jeffery ,https://sports.yahoo.com/nfl/players/25755,16.70,https://football.fantasysports.yahoo.com/2015/f1/216667
RB,2,1,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,C. Ivory ,https://sports.yahoo.com/nfl/players/24400,10.70,https://football.fantasysports.yahoo.com/2015/f1/216667
RB,2,1,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,T. Yeldon ,https://sports.yahoo.com/nfl/players/28424,6.30,https://football.fantasysports.yahoo.com/2015/f1/216667
TE,2,1,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,J. Reed ,https://sports.yahoo.com/nfl/players/26708,18.00,https://football.fantasysports.yahoo.com/2015/f1/216667
K,2,1,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,S. Gostkowski ,https://sports.yahoo.com/nfl/players/7867,11.00,https://football.fantasysports.yahoo.com/2015/f1/216667
DEF,2,1,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,Carolina  - DEF ,https://sports.yahoo.com/nfl/teams/carolina/,23.00,https://football.fantasysports.yahoo.com/2015/f1/216667
QB,1,2,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,M. Stafford ,https://sports.yahoo.com/nfl/players/9265,16.30,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,1,2,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,D. Thomas ,https://sports.yahoo.com/nfl/players/23997,7.50,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,1,2,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,J. Jones ,https://sports.yahoo.com/nfl/players/24793,8.80,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,1,2,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,D. Baldwin ,https://sports.yahoo.com/nfl/players/25105,26.20,https://football.fantasysports.yahoo.com/2015/f1/216667
RB,1,2,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,D. Williams ,https://sports.yahoo.com/nfl/players/7776,21.10,https://football.fantasysports.yahoo.com/2015/f1/216667
RB,1,2,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,D. Freeman ,https://sports.yahoo.com/nfl/players/27631,4.20,https://football.fantasysports.yahoo.com/2015/f1/216667
TE,1,2,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,R. Rodgers ,https://sports.yahoo.com/nfl/players/27626,6.30,https://football.fantasysports.yahoo.com/2015/f1/216667
K,1,2,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,M. Nugent ,https://sports.yahoo.com/nfl/players/7223,9.00,https://football.fantasysports.yahoo.com/2015/f1/216667
DEF,1,2,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=2&mid2=1&week=14,Buffalo  - DEF ,https://sports.yahoo.com/nfl/teams/buffalo/,3.00,https://football.fantasysports.yahoo.com/2015/f1/216667
QB,10,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=10&mid2=3&week=15,C. Newton ,https://sports.yahoo.com/nfl/players/24788,41.60,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,10,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=10&mid2=3&week=15,C. Johnson ,https://sports.yahoo.com/nfl/players/8256,1.90,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,10,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=10&mid2=3&week=15,A. Brown ,https://sports.yahoo.com/nfl/players/24171,30.90,https://football.fantasysports.yahoo.com/2015/f1/216667
WR,10,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=10&mid2=3&week=15,G. Tate ,https://sports.yahoo.com/nfl/players/24035,16.50,https://football.fantasysports.yahoo.com/2015/f1/216667
RB,10,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=10&mid2=3&week=15,L. Miller ,https://sports.yahoo.com/nfl/players/25807,2.40,https://football.fantasysports.yahoo.com/2015/f1/216667
RB,10,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=10&mid2=3&week=15,C. West ,https://sports.yahoo.com/nfl/players/28044,14.50,https://football.fantasysports.yahoo.com/2015/f1/216667
TE,10,3,https://football.fantasysports.yahoo.com/2015/f1/216667/matchup?mid1=10&mid2=3&week=15,B. Watson ,https://sports.yahoo.com/nfl/players/6791,10.90,https://football.fantasysports.yahoo.com/2015/f1/216667
