player_name,player_url,position,faab_spend,failed_bids,awardee,awardee_url,award_timestamp,has_failed_bidders,faab_dollars,sort
Duke Johnson,https://sports.yahoo.com/nfl/players/28465,RB,$20 Winning Offer,"[['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$9 (Lower Offer)'], ['KENNY G BABY', 'https://football.fantasysports.yahoo.com/2018/f1/153194/6', '$1 (Lower Offer)'], ['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$1 (Lower Offer)']]",Scott=FreeWin,https://football.fantasysports.yahoo.com/2018/f1/153194/9,"Nov 7, 5:15 am",1,20,"Duke JohnsonScott=FreeWinNov 7, 5:15 am20"
Indianapolis,https://sports.yahoo.com/nfl/teams/indianapolis/,DEF,$6 Winning Offer,"[['CantStopWontStop', 'https://football.fantasysports.yahoo.com/2018/f1/153194/3', '$2 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$0 (Lower Offer)']]",Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Nov 7, 5:15 am",1,6,"IndianapolisCaptain CrunchNov 7, 5:15 am6"
San Francisco,https://sports.yahoo.com/nfl/teams/san-francisco/,DEF,$6 Winning Offer,"[['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$2 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$0 (Lower Offer)']]",Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Nov 7, 5:15 am",1,6,"San FranciscoZee-kee DoULoveMe?Nov 7, 5:15 am6"
Jack Doyle,https://sports.yahoo.com/nfl/players/27299,TE,$7 Winning Offer,"[['Scott=FreeWin', 'https://football.fantasysports.yahoo.com/2018/f1/153194/9', '$6 (Lower Offer)'], ['TheVikingsCurse', 'https://football.fantasysports.yahoo.com/2018/f1/153194/1', '$2 (Lower Offer)']]",WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Nov 7, 5:15 am",1,7,"Jack DoyleWoWNov 7, 5:15 am7"
Marcus Mariota,https://sports.yahoo.com/nfl/players/28390,QB,$7 Winning Offer,"[['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$0 (Lower Offer)']]",DeshaunJJWattson,https://football.fantasysports.yahoo.com/2018/f1/153194/5,"Nov 7, 5:15 am",1,7,"Marcus MariotaDeshaunJJWattsonNov 7, 5:15 am7"
Calvin Ridley,https://sports.yahoo.com/nfl/players/30996,WR,$21 Winning Offer,"[['KENNY G BABY', 'https://football.fantasysports.yahoo.com/2018/f1/153194/6', '$10 (Lower Offer)'], ['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$7 (Lower Offer)']]",TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Nov 2, 3:30 am",1,21,"Calvin RidleyTheVikingsCurseNov 2, 3:30 am21"
Ryan Fitzpatrick,https://sports.yahoo.com/nfl/players/7426,QB,$26 Winning Offer,"[['CantStopWontStop', 'https://football.fantasysports.yahoo.com/2018/f1/153194/3', '$19 (Lower Offer)'], ['Zee-kee DoULoveMe?', 'https://football.fantasysports.yahoo.com/2018/f1/153194/10', '$11 (Lower Offer)'], ['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$9 (Lower Offer)'], ['Scott=FreeWin', 'https://football.fantasysports.yahoo.com/2018/f1/153194/9', '$6 (Lower Offer)'], ['TheVikingsCurse', 'https://football.fantasysports.yahoo.com/2018/f1/153194/1', '$5 (Lower Offer)'], ['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$3 (Lower Offer)']]",needeyecontact,https://football.fantasysports.yahoo.com/2018/f1/153194/4,"Oct 31, 5:21 am",1,26,"Ryan FitzpatrickneedeyecontactOct 31, 5:21 am26"
DJ Moore,https://sports.yahoo.com/nfl/players/30994,WR,$7 Winning Offer,"[['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$5 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$0 (Lower Offer)']]",Scott=FreeWin,https://football.fantasysports.yahoo.com/2018/f1/153194/9,"Oct 31, 5:21 am",1,7,"DJ MooreScott=FreeWinOct 31, 5:21 am7"
Courtland Sutton,https://sports.yahoo.com/nfl/players/31010,WR,$15 Winning Offer,"[['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$0 (Lower Offer)']]",CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Oct 31, 5:21 am",1,15,"Courtland SuttonCantStopWontStopOct 31, 5:21 am15"
Keke Coutee,https://sports.yahoo.com/nfl/players/31073,WR,$11 Winning Offer,"[['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$3 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$0 (Lower Offer)']]",DeshaunJJWattson,https://football.fantasysports.yahoo.com/2018/f1/153194/5,"Oct 31, 5:21 am",1,11,"Keke CouteeDeshaunJJWattsonOct 31, 5:21 am11"
Greg Olsen,https://sports.yahoo.com/nfl/players/8285,TE,$9 Winning Offer,"[['CantStopWontStop', 'https://football.fantasysports.yahoo.com/2018/f1/153194/3', '$4 (Lower Offer)']]",needeyecontact,https://football.fantasysports.yahoo.com/2018/f1/153194/4,"Oct 31, 5:21 am",1,9,"Greg OlsenneedeyecontactOct 31, 5:21 am9"
Buffalo,https://sports.yahoo.com/nfl/teams/buffalo/,DEF,$3 Winning Offer,"[['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$0 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$0 (Lower Offer)']]",KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Oct 31, 5:21 am",1,3,"BuffaloKENNY G BABYOct 31, 5:21 am3"
Tennessee,https://sports.yahoo.com/nfl/teams/tennessee/,DEF,$3 Winning Offer,"[['KENNY G BABY', 'https://football.fantasysports.yahoo.com/2018/f1/153194/6', '$1 (Lower Offer)'], ['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$1 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$0 (Lower Offer)']]",Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Oct 31, 5:21 am",1,3,"TennesseeCaptain CrunchOct 31, 5:21 am3"
Washington,https://sports.yahoo.com/nfl/teams/washington/,DEF,$6 Winning Offer,"[['Scott=FreeWin', 'https://football.fantasysports.yahoo.com/2018/f1/153194/9', '$3 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$1 (Lower Offer)']]",needeyecontact,https://football.fantasysports.yahoo.com/2018/f1/153194/4,"Oct 24, 4:54 am",1,6,"WashingtonneedeyecontactOct 24, 4:54 am6"
Dion Lewis,https://sports.yahoo.com/nfl/players/24936,RB,$17 Winning Offer,"[['Scott=FreeWin', 'https://football.fantasysports.yahoo.com/2018/f1/153194/9', '$5 (Lower Offer)'], ['KENNY G BABY', 'https://football.fantasysports.yahoo.com/2018/f1/153194/6', '$0 (Lower Offer)']]",Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Oct 24, 4:54 am",1,17,"Dion LewisPat ActualOct 24, 4:54 am17"
Doug Martin,https://sports.yahoo.com/nfl/players/25741,RB,$3 Winning Offer,"[['CantStopWontStop', 'https://football.fantasysports.yahoo.com/2018/f1/153194/3', '$0 (Lower Offer)'], ['TheVikingsCurse', 'https://football.fantasysports.yahoo.com/2018/f1/153194/1', '$0 (Lower Offer)']]",KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Oct 24, 4:54 am",1,3,"Doug MartinKENNY G BABYOct 24, 4:54 am3"
Tre'Quan Smith,https://sports.yahoo.com/nfl/players/31061,WR,$2 Winning Offer,"[['needeyecontact', 'https://football.fantasysports.yahoo.com/2018/f1/153194/4', '$1 (Lower Offer)']]",Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Oct 24, 4:54 am",1,2,"Tre'Quan SmithPat ActualOct 24, 4:54 am2"
Derek Carr,https://sports.yahoo.com/nfl/players/27564,QB,$0 Winning Offer,"[['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$0 (Lower waiver priority)']]",TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Oct 24, 4:54 am",1,0,"Derek CarrTheVikingsCurseOct 24, 4:54 am0"
Mitch Trubisky,https://sports.yahoo.com/nfl/players/30115,QB,$14 Winning Offer,"[['CantStopWontStop', 'https://football.fantasysports.yahoo.com/2018/f1/153194/3', '$5 (Lower Offer)'], ['Scott=FreeWin', 'https://football.fantasysports.yahoo.com/2018/f1/153194/9', '$5 (Lower Offer)'], ['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$2 (Lower Offer)']]",Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Oct 17, 5:01 am",1,14,"Mitch TrubiskyPat ActualOct 17, 5:01 am14"
Marlon Mack,https://sports.yahoo.com/nfl/players/30256,RB,$14 Winning Offer,"[['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$8 (Lower Offer)']]",Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Oct 17, 5:01 am",1,14,"Marlon MackCaptain CrunchOct 17, 5:01 am14"
Taylor Gabriel,https://sports.yahoo.com/nfl/players/28234,WR,$17 Winning Offer,"[['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$3 (Lower Offer)']]",Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Oct 17, 5:01 am",1,17,"Taylor GabrielCaptain CrunchOct 17, 5:01 am17"
Corey Clement,https://sports.yahoo.com/nfl/players/30707,RB,$7 Winning Offer,"[['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$2 (Lower Offer)']]",Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Oct 10, 4:53 am",1,7,"Corey ClementPat ActualOct 10, 4:53 am7"
Mohamed Sanu,https://sports.yahoo.com/nfl/players/25793,WR,$2 Winning Offer,"[['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$2 (Invalid claim due to previous transaction)']]",Scott=FreeWin,https://football.fantasysports.yahoo.com/2018/f1/153194/9,"Oct 10, 4:53 am",1,2,"Mohamed SanuScott=FreeWinOct 10, 4:53 am2"
Wendell Smallwood,https://sports.yahoo.com/nfl/players/29387,RB,$27 Winning Offer,"[['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$12 (Lower Offer)'], ['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$1 (Lower Offer)']]",CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Oct 10, 4:53 am",1,27,"Wendell SmallwoodCantStopWontStopOct 10, 4:53 am27"
Seattle,https://sports.yahoo.com/nfl/teams/seattle/,DEF,$2 Winning Offer,"[['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$1 (Lower Offer)']]",Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Oct 10, 4:53 am",1,2,"SeattlePat ActualOct 10, 4:53 am2"
Jared Cook,https://sports.yahoo.com/nfl/players/9353,TE,$20 Winning Offer,"[['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$12 (Lower Offer)'], ['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$0 (Lower Offer)']]",Scott=FreeWin,https://football.fantasysports.yahoo.com/2018/f1/153194/9,"Oct 3, 4:59 am",1,20,"Jared CookScott=FreeWinOct 3, 4:59 am20"
San Francisco,https://sports.yahoo.com/nfl/teams/san-francisco/,DEF,$3 Winning Offer,"[['CantStopWontStop', 'https://football.fantasysports.yahoo.com/2018/f1/153194/3', '$2 (Lower Offer)']]",Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Oct 3, 4:59 am",1,3,"San FranciscoZee-kee DoULoveMe?Oct 3, 4:59 am3"
Cincinnati,https://sports.yahoo.com/nfl/teams/cincinnati/,DEF,$1 Winning Offer,"[['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$1 (Invalid claim due to previous transaction)']]",Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Oct 3, 4:59 am",1,1,"CincinnatiPat ActualOct 3, 4:59 am1"
Marcus Mariota,https://sports.yahoo.com/nfl/players/28390,QB,$4 Winning Offer,"[['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$0 (Lower Offer)']]",Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Oct 3, 4:59 am",1,4,"Marcus MariotaCaptain CrunchOct 3, 4:59 am4"
Ryan Tannehill,https://sports.yahoo.com/nfl/players/25718,QB,$8 Winning Offer,"[['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$8 (Lower waiver priority)'], ['Scott=FreeWin', 'https://football.fantasysports.yahoo.com/2018/f1/153194/9', '$7 (Lower Offer)'], ['KENNY G BABY', 'https://football.fantasysports.yahoo.com/2018/f1/153194/6', '$3 (Lower Offer)']]",Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Sep 26, 5:01 am",1,8,"Ryan TannehillZee-kee DoULoveMe?Sep 26, 5:01 am8"
Tyler Boyd,https://sports.yahoo.com/nfl/players/29288,WR,$11 Winning Offer,"[['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$6 (Lower Offer)']]",TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Sep 26, 5:01 am",1,11,"Tyler BoydTheVikingsCurseSep 26, 5:01 am11"
Baker Mayfield,https://sports.yahoo.com/nfl/players/30971,QB,$19 Winning Offer,"[['Scott=FreeWin', 'https://football.fantasysports.yahoo.com/2018/f1/153194/9', '$10 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$3 (Lower Offer)']]",KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Sep 26, 5:01 am",1,19,"Baker MayfieldKENNY G BABYSep 26, 5:01 am19"
Ryan Fitzpatrick,https://sports.yahoo.com/nfl/players/7426,QB,$10 Winning Offer,"[['needeyecontact', 'https://football.fantasysports.yahoo.com/2018/f1/153194/4', '$10 (Lower waiver priority)']]",Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Sep 19, 5:04 am",1,10,"Ryan FitzpatrickCaptain CrunchSep 19, 5:04 am10"
O.J. Howard,https://sports.yahoo.com/nfl/players/30132,TE,$17 Winning Offer,"[['Zee-kee DoULoveMe?', 'https://football.fantasysports.yahoo.com/2018/f1/153194/10', '$2 (Lower Offer)'], ['KENNY G BABY', 'https://football.fantasysports.yahoo.com/2018/f1/153194/6', '$1 (Lower Offer)']]",needeyecontact,https://football.fantasysports.yahoo.com/2018/f1/153194/4,"Sep 19, 5:04 am",1,17,"O.J. HowardneedeyecontactSep 19, 5:04 am17"
John Brown,https://sports.yahoo.com/nfl/players/27619,WR,$7 Winning Offer,"[['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$1 (Lower Offer)']]",WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Sep 19, 5:04 am",1,7,"John BrownWoWSep 19, 5:04 am7"
Keelan Cole,https://sports.yahoo.com/nfl/players/30396,WR,$12 Winning Offer,"[['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$7 (Lower Offer)']]",KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Sep 19, 5:04 am",1,12,"Keelan ColeKENNY G BABYSep 19, 5:04 am12"
DeSean Jackson,https://sports.yahoo.com/nfl/players/8826,WR,$10 Winning Offer,"[['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$7 (Lower Offer)'], ['KENNY G BABY', 'https://football.fantasysports.yahoo.com/2018/f1/153194/6', '$4 (Lower Offer)'], ['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$4 (Lower Offer)']]",TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Sep 19, 5:04 am",1,10,"DeSean JacksonTheVikingsCurseSep 19, 5:04 am10"
Jared Cook,https://sports.yahoo.com/nfl/players/9353,TE,$7 Winning Offer,"[['TheVikingsCurse', 'https://football.fantasysports.yahoo.com/2018/f1/153194/1', '$6 (Lower Offer)'], ['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$5 (Lower Offer)']]",KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Sep 12, 5:18 am",1,7,"Jared CookKENNY G BABYSep 12, 5:18 am7"
Kenny Golladay,https://sports.yahoo.com/nfl/players/30209,WR,$7 Winning Offer,"[['KENNY G BABY', 'https://football.fantasysports.yahoo.com/2018/f1/153194/6', '$6 (Lower Offer)'], ['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$6 (Lower Offer)'], ['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$5 (Lower Offer)']]",CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Sep 12, 5:18 am",1,7,"Kenny GolladayCantStopWontStopSep 12, 5:18 am7"
T.J. Yeldon,https://sports.yahoo.com/nfl/players/28424,RB,$22 Winning Offer,"[['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$2 (Lower Offer)']]",Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Sep 12, 5:18 am",1,22,"T.J. YeldonPat ActualSep 12, 5:18 am22"
Tyler Lockett,https://sports.yahoo.com/nfl/players/28457,WR,$14 Winning Offer,"[['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$1 (Lower Offer)']]",Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Sep 12, 5:18 am",1,14,"Tyler LockettPat ActualSep 12, 5:18 am14"
George Kittle,https://sports.yahoo.com/nfl/players/30259,TE,$12 Winning Offer,"[['KENNY G BABY', 'https://football.fantasysports.yahoo.com/2018/f1/153194/6', '$10 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$6 (Lower Offer)']]",Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Sep 12, 5:18 am",1,12,"George KittleCaptain CrunchSep 12, 5:18 am12"
Chris Thompson,https://sports.yahoo.com/nfl/players/26777,RB,$5 Winning Offer,"[['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$0 (Lower Offer)']]",WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Aug 27, 3:12 am",1,5,"Chris ThompsonWoWAug 27, 3:12 am5"
Tarik Cohen,https://sports.yahoo.com/nfl/players/30232,RB,$7 Winning Offer,"[['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$5 (Lower Offer)'], ['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$0 (Lower Offer)']]",CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Aug 27, 3:12 am",1,7,"Tarik CohenCantStopWontStopAug 27, 3:12 am7"
Detroit,https://sports.yahoo.com/nfl/teams/detroit/,DEF,$2 Winning Offer,"[['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$1 (Lower Offer)']]",CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Aug 27, 3:12 am",1,2,"DetroitCantStopWontStopAug 27, 3:12 am2"
Aaron Jones,https://sports.yahoo.com/nfl/players/30295,RB,$1 Winning Offer,"[['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$0 (Lower Offer)']]",KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Aug 27, 3:12 am",1,1,"Aaron JonesKENNY G BABYAug 27, 3:12 am1"
Pittsburgh,https://sports.yahoo.com/nfl/teams/pittsburgh/,DEF,$8 Winning Offer,"[['Zee-kee DoULoveMe?', 'https://football.fantasysports.yahoo.com/2018/f1/153194/10', '$7 (Lower Offer)'], ['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$2 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$1 (Lower Offer)'], ['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$0 (Lower Offer)']]",CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Aug 27, 3:12 am",1,8,"PittsburghCantStopWontStopAug 27, 3:12 am8"
Kenny Stills,https://sports.yahoo.com/nfl/players/26767,WR,$1 Winning Offer,"[['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$0 (Lower Offer)']]",WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Aug 27, 3:12 am",1,1,"Kenny StillsWoWAug 27, 3:12 am1"
Jamaal Williams,https://sports.yahoo.com/nfl/players/30247,RB,$1 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Dec 19, 4:37 am",0,1,"Jamaal WilliamsWoWDec 19, 4:37 am1"
Antonio Callaway,https://sports.yahoo.com/nfl/players/31075,WR,$5 Waiver,,TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Dec 19, 4:37 am",0,5,"Antonio CallawayTheVikingsCurseDec 19, 4:37 am5"
Derek Carr,https://sports.yahoo.com/nfl/players/27564,QB,$2 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Dec 12, 5:06 am",0,2,"Derek CarrZee-kee DoULoveMe?Dec 12, 5:06 am2"
Curtis Samuel,https://sports.yahoo.com/nfl/players/30153,WR,$2 Waiver,,Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Dec 12, 5:06 am",0,2,"Curtis SamuelCaptain CrunchDec 12, 5:06 am2"
Atlanta,https://sports.yahoo.com/nfl/teams/atlanta/,DEF,$2 Waiver,,CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Dec 12, 5:06 am",0,2,"AtlantaCantStopWontStopDec 12, 5:06 am2"
