,position,manager_id,opponent_id,matchup_url,player,player_url,score,manager,league_url
0,QB,1,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=1&mid1=1&mid2=2,L. Jackson ,https://sports.yahoo.com/nfl/players/31002,22.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
1,WR,1,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=1&mid1=1&mid2=2,C. Ridley ,https://sports.yahoo.com/nfl/players/30996,8.88,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
2,WR,1,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=1&mid1=1&mid2=2,M. Evans ,https://sports.yahoo.com/nfl/players/27535,4.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
3,WR,1,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=1&mid1=1&mid2=2,D. Chark ,https://sports.yahoo.com/nfl/players/31031,18.25,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
4,RB,1,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=1&mid1=1&mid2=2,S. Barkley ,https://sports.yahoo.com/nfl/players/30972,3.88,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
5,RB,1,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=1&mid1=1&mid2=2,N. Chubb ,https://sports.yahoo.com/nfl/players/31005,23.63,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
6,TE,1,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=1&mid1=1&mid2=2,L. Thomas ,https://sports.yahoo.com/nfl/players/27648,11.25,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
7,Q/WR/T,1,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=1&mid1=1&mid2=2,J. Garoppolo ,https://sports.yahoo.com/nfl/players/27590,17.95,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
8,DEF,1,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=1&mid1=1&mid2=2,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,10.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
9,DEF,1,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=1&mid1=1&mid2=2,Minnesota  - DEF ,https://sports.yahoo.com/nfl/teams/minnesota/,12.00,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
0,QB,1,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=2&mid1=1&mid2=10,L. Jackson ,https://sports.yahoo.com/nfl/players/31002,37.33,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
1,WR,1,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=2&mid1=1&mid2=10,C. Ridley ,https://sports.yahoo.com/nfl/players/30996,17.38,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
2,WR,1,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=2&mid1=1&mid2=10,M. Evans ,https://sports.yahoo.com/nfl/players/27535,23.88,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
3,WR,1,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=2&mid1=1&mid2=10,M. Williams ,https://sports.yahoo.com/nfl/players/30120,20.88,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
4,RB,1,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=2&mid1=1&mid2=10,S. Barkley ,https://sports.yahoo.com/nfl/players/30972,9.63,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
5,RB,1,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=2&mid1=1&mid2=10,N. Chubb ,https://sports.yahoo.com/nfl/players/31005,18.75,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
6,TE,1,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=2&mid1=1&mid2=10,L. Thomas ,https://sports.yahoo.com/nfl/players/27648,8.13,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
7,Q/WR/T,1,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=2&mid1=1&mid2=10,J. Garoppolo ,https://sports.yahoo.com/nfl/players/27590,21.95,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
8,DEF,1,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=2&mid1=1&mid2=10,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,8.00,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
9,DEF,1,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=2&mid1=1&mid2=10,Cincinnati  - DEF ,https://sports.yahoo.com/nfl/teams/cincinnati/,12.00,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
0,QB,1,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=3&mid1=1&mid2=9,L. Jackson ,https://sports.yahoo.com/nfl/players/31002,23.60,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
1,WR,1,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=3&mid1=1&mid2=9,C. Ridley ,https://sports.yahoo.com/nfl/players/30996,11.63,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
2,WR,1,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=3&mid1=1&mid2=9,M. Williams ,https://sports.yahoo.com/nfl/players/30120,32.75,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
3,WR,1,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=3&mid1=1&mid2=9,M. Brown ,https://sports.yahoo.com/nfl/players/31857,8.13,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
4,RB,1,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=3&mid1=1&mid2=9,S. Barkley ,https://sports.yahoo.com/nfl/players/30972,20.75,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
5,RB,1,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=3&mid1=1&mid2=9,N. Chubb ,https://sports.yahoo.com/nfl/players/31005,10.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
6,TE,1,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=3&mid1=1&mid2=9,L. Thomas ,https://sports.yahoo.com/nfl/players/27648,11.25,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
7,Q/WR/T,1,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=3&mid1=1&mid2=9,D. Jones ,https://sports.yahoo.com/nfl/players/31838,20.18,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
8,DEF,1,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=3&mid1=1&mid2=9,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,2.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
9,DEF,1,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=3&mid1=1&mid2=9,Cincinnati  - DEF ,https://sports.yahoo.com/nfl/teams/cincinnati/,20.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
0,QB,1,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=4&mid1=1&mid2=5,L. Jackson ,https://sports.yahoo.com/nfl/players/31002,23.30,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
1,WR,1,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=4&mid1=1&mid2=5,C. Ridley ,https://sports.yahoo.com/nfl/players/30996,13.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
2,WR,1,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=4&mid1=1&mid2=5,M. Williams ,https://sports.yahoo.com/nfl/players/30120,1.88,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
3,WR,1,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=4&mid1=1&mid2=5,M. Evans ,https://sports.yahoo.com/nfl/players/27535,12.88,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
4,RB,1,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=4&mid1=1&mid2=5,S. Barkley ,https://sports.yahoo.com/nfl/players/30972,30.25,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
5,RB,1,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=4&mid1=1&mid2=5,N. Chubb ,https://sports.yahoo.com/nfl/players/31005,13.63,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
6,TE,1,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=4&mid1=1&mid2=5,L. Thomas ,https://sports.yahoo.com/nfl/players/27648,0.00,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
7,Q/WR/T,1,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=4&mid1=1&mid2=5,J. Garoppolo ,https://sports.yahoo.com/nfl/players/27590,10.25,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
8,DEF,1,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=4&mid1=1&mid2=5,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,4.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
9,DEF,1,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=4&mid1=1&mid2=5,Cincinnati  - DEF ,https://sports.yahoo.com/nfl/teams/cincinnati/,5.00,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
0,QB,1,8,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=5&mid1=1&mid2=8,L. Jackson ,https://sports.yahoo.com/nfl/players/31002,47.85,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
1,WR,1,8,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=5&mid1=1&mid2=8,M. Evans ,https://sports.yahoo.com/nfl/players/27535,29.13,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
2,WR,1,8,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=5&mid1=1&mid2=8,M. Brown ,https://sports.yahoo.com/nfl/players/31857,32.13,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
3,WR,1,8,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=5&mid1=1&mid2=8,M. Williams ,https://sports.yahoo.com/nfl/players/30120,36.63,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
4,RB,1,8,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=5&mid1=1&mid2=8,S. Barkley ,https://sports.yahoo.com/nfl/players/30972,1.13,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
5,RB,1,8,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=5&mid1=1&mid2=8,N. Chubb ,https://sports.yahoo.com/nfl/players/31005,27.75,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
6,TE,1,8,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=5&mid1=1&mid2=8,D. Knox ,https://sports.yahoo.com/nfl/players/31928,22.13,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
7,Q/WR/T,1,8,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=5&mid1=1&mid2=8,D. Jones ,https://sports.yahoo.com/nfl/players/31838,6.03,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
8,DEF,1,8,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=5&mid1=1&mid2=8,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,1.00,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
9,DEF,1,8,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=5&mid1=1&mid2=8,Atlanta  - DEF ,https://sports.yahoo.com/nfl/teams/atlanta/,9.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
0,QB,1,7,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=6&mid1=1&mid2=7,L. Jackson ,https://sports.yahoo.com/nfl/players/31002,14.73,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126
