,player_name,position,player_url,score
0,Sean Mannion,QB,https://sports.yahoo.com/nfl/players/28477,0.00
1,Brett Hundley,QB,https://sports.yahoo.com/nfl/players/28535,0.00
2,Nate Sudfeld,QB,https://sports.yahoo.com/nfl/players/29421,-0.50
3,Chad Henne,QB,https://sports.yahoo.com/nfl/players/8834,-0.63
4,C.J. Beathard,QB,https://sports.yahoo.com/nfl/players/30217,-0.75
5,Tim Boyle,QB,https://sports.yahoo.com/nfl/players/31431,-2.60
0,Justin Jefferson,WR,https://sports.yahoo.com/nfl/players/32692,350.83
1,Tyreek Hill,WR,https://sports.yahoo.com/nfl/players/29399,331.25
2,Davante Adams,WR,https://sports.yahoo.com/nfl/players/27581,323.38
3,Stefon Diggs,WR,https://sports.yahoo.com/nfl/players/28534,298.25
4,A.J. Brown,WR,https://sports.yahoo.com/nfl/players/31883,297.00
5,CeeDee Lamb,WR,https://sports.yahoo.com/nfl/players/32687,283.25
6,Jaylen Waddle,WR,https://sports.yahoo.com/nfl/players/33394,258.25
7,Amon-Ra St. Brown,WR,https://sports.yahoo.com/nfl/players/33500,246.00
8,DeVonta Smith,WR,https://sports.yahoo.com/nfl/players/33398,239.00
9,Amari Cooper,WR,https://sports.yahoo.com/nfl/players/28392,236.00
10,Christian Kirk,WR,https://sports.yahoo.com/nfl/players/31017,229.88
11,Ja'Marr Chase,WR,https://sports.yahoo.com/nfl/players/33393,229.25
12,Tyler Lockett,WR,https://sports.yahoo.com/nfl/players/28457,225.13
13,Terry McLaurin,WR,https://sports.yahoo.com/nfl/players/31908,221.00
14,Mike Evans,WR,https://sports.yahoo.com/nfl/players/27535,215.00
15,Brandon Aiyuk,WR,https://sports.yahoo.com/nfl/players/32695,216.75
16,Tee Higgins,WR,https://sports.yahoo.com/nfl/players/32703,209.63
17,DK Metcalf,WR,https://sports.yahoo.com/nfl/players/31896,212.00
18,Garrett Wilson,WR,https://sports.yahoo.com/nfl/players/33965,203.88
19,Chris Godwin,WR,https://sports.yahoo.com/nfl/players/30197,200.50
20,Jerry Jeudy,WR,https://sports.yahoo.com/nfl/players/32685,196.00
21,DJ Moore,WR,https://sports.yahoo.com/nfl/players/30994,191.13
22,Michael Pittman Jr.,WR,https://sports.yahoo.com/nfl/players/32704,192.88
23,Chris Olave,WR,https://sports.yahoo.com/nfl/players/33966,192.25
24,Cooper Kupp,WR,https://sports.yahoo.com/nfl/players/30182,187.50
0,Zay Jones,WR,https://sports.yahoo.com/nfl/players/30150,178.13
1,JuJu Smith-Schuster,WR,https://sports.yahoo.com/nfl/players/30175,173.63
2,Gabe Davis,WR,https://sports.yahoo.com/nfl/players/32798,170.50
3,Jakobi Meyers,WR,https://sports.yahoo.com/nfl/players/32231,170.63
4,Drake London,WR,https://sports.yahoo.com/nfl/players/33963,170.25
5,Mike Williams,WR,https://sports.yahoo.com/nfl/players/30120,167.38
6,Curtis Samuel,WR,https://sports.yahoo.com/nfl/players/30153,167.38
7,Allen Lazard,WR,https://sports.yahoo.com/nfl/players/31268,164.50
8,Deebo Samuel,WR,https://sports.yahoo.com/nfl/players/31868,166.00
9,Adam Thielen,WR,https://sports.yahoo.com/nfl/players/27277,163.00
10,George Pickens,WR,https://sports.yahoo.com/nfl/players/34007,161.13
11,Christian Watson,WR,https://sports.yahoo.com/nfl/players/33989,160.88
12,Diontae Johnson,WR,https://sports.yahoo.com/nfl/players/31898,160.38
13,Donovan Peoples-Jones,WR,https://sports.yahoo.com/nfl/players/32857,159.63
14,Tyler Boyd,WR,https://sports.yahoo.com/nfl/players/29288,157.40
15,Joshua Palmer,WR,https://sports.yahoo.com/nfl/players/33465,152.63
16,Keenan Allen,WR,https://sports.yahoo.com/nfl/players/26699,152.00
17,Courtland Sutton,WR,https://sports.yahoo.com/nfl/players/31010,148.25
18,Mack Hollins,WR,https://sports.yahoo.com/nfl/players/30231,143.95
19,K.J. Osborn,WR,https://sports.yahoo.com/nfl/players/32846,142.00
20,Marquise Brown,WR,https://sports.yahoo.com/nfl/players/31857,140.25
21,DeAndre Hopkins,WR,https://sports.yahoo.com/nfl/players/26650,139.63
22,Brandin Cooks,WR,https://sports.yahoo.com/nfl/players/27548,134.75
23,Parris Campbell,WR,https://sports.yahoo.com/nfl/players/31891,134.63
24,Jahan Dotson,WR,https://sports.yahoo.com/nfl/players/33971,126.00
0,Darius Slayton,WR,https://sports.yahoo.com/nfl/players/32003,125.50
1,Marquez Valdes-Scantling,WR,https://sports.yahoo.com/nfl/players/31144,118.50
2,Richie James,WR,https://sports.yahoo.com/nfl/players/31210,124.38
3,Isaiah McKenzie,WR,https://sports.yahoo.com/nfl/players/30285,110.75
4,Devin Duvernay,WR,https://sports.yahoo.com/nfl/players/32762,109.88
5,Kalif Raymond,WR,https://sports.yahoo.com/nfl/players/29631,111.00
6,Russell Gage,WR,https://sports.yahoo.com/nfl/players/31164,110.75
7,Marvin Jones Jr.,WR,https://sports.yahoo.com/nfl/players/25876,107.13
8,Noah Brown,WR,https://sports.yahoo.com/nfl/players/30352,108.88
9,Alec Pierce,WR,https://sports.yahoo.com/nfl/players/34008,106.63
10,Chris Moore,WR,https://sports.yahoo.com/nfl/players/29341,104.88
11,DeAndre Carter,WR,https://sports.yahoo.com/nfl/players/28947,106.38
12,Olamide Zaccheaus,WR,https://sports.yahoo.com/nfl/players/32123,105.50
13,Robert Woods,WR,https://sports.yahoo.com/nfl/players/26664,104.38
14,DeVante Parker,WR,https://sports.yahoo.com/nfl/players/28402,100.88
15,Rashid Shaheed,WR,https://sports.yahoo.com/nfl/players/34659,100.13
16,Greg Dortch,WR,https://sports.yahoo.com/nfl/players/32523,101.88
17,Josh Reynolds,WR,https://sports.yahoo.com/nfl/players/30230,96.88
18,Chase Claypool,WR,https://sports.yahoo.com/nfl/players/32719,96.80
19,Michael Gallup,WR,https://sports.yahoo.com/nfl/players/31051,96.50
20,DJ Chark,WR,https://sports.yahoo.com/nfl/players/31031,95.75
21,Corey Davis,WR,https://sports.yahoo.com/nfl/players/30118,95.00
22,Darnell Mooney,WR,https://sports.yahoo.com/nfl/players/32843,93.88
23,Demarcus Robinson,WR,https://sports.yahoo.com/nfl/players/29360,93.25
24,Isaiah Hodgins,WR,https://sports.yahoo.com/nfl/players/32877,93.50
0,Romeo Doubs,WR,https://sports.yahoo.com/nfl/players/34088,93.50
1,Nico Collins,WR,https://sports.yahoo.com/nfl/players/33477,90.63
2,Treylon Burks,WR,https://sports.yahoo.com/nfl/players/33973,89.88
3,Mecole Hardman,WR,https://sports.yahoo.com/nfl/players/31888,89.50
4,Marquise Goodwin,WR,https://sports.yahoo.com/nfl/players/26701,86.50
5,Kendrick Bourne,WR,https://sports.yahoo.com/nfl/players/30551,82.63
6,Terrace Marshall Jr.,WR,https://sports.yahoo.com/nfl/players/33447,81.25
7,Elijah Moore,WR,https://sports.yahoo.com/nfl/players/33422,80.88
8,Nick Westbrook-Ikhine,WR,https://sports.yahoo.com/nfl/players/33348,80.13
9,Trent Sherfield,WR,https://sports.yahoo.com/nfl/players/31320,79.13
10,Rondale Moore,WR,https://sports.yahoo.com/nfl/players/33437,77.63
11,Quez Watkins,WR,https://sports.yahoo.com/nfl/players/32870,78.88
12,Allen Robinson II,WR,https://sports.yahoo.com/nfl/players/27589,76.88
13,Van Jefferson,WR,https://sports.yahoo.com/nfl/players/32727,76.13
14,Jauan Jennings,WR,https://sports.yahoo.com/nfl/players/32887,75.50
15,Randall Cobb,WR,https://sports.yahoo.com/nfl/players/24851,75.13
16,Ben Skowronek,WR,https://sports.yahoo.com/nfl/players/33637,74.63
17,Hunter Renfrow,WR,https://sports.yahoo.com/nfl/players/31981,71.25
18,Nelson Agholor,WR,https://sports.yahoo.com/nfl/players/28408,72.75
19,Laviska Shenault Jr.,WR,https://sports.yahoo.com/nfl/players/32712,67.63
20,Julio Jones,WR,https://sports.yahoo.com/nfl/players/24793,67.00
21,Jamal Agnew,WR,https://sports.yahoo.com/nfl/players/30278,65.63
22,Equanimeous St. Brown,WR,https://sports.yahoo.com/nfl/players/31177,63.63
23,Dante Pettis,WR,https://sports.yahoo.com/nfl/players/31014,62.75
24,Tutu Atwell,WR,https://sports.yahoo.com/nfl/players/33445,62.50
0,Tyquan Thornton,WR,https://sports.yahoo.com/nfl/players/34005,61.88
1,Trenton Irwin,WR,https://sports.yahoo.com/nfl/players/32438,61.75
2,Ray-Ray McCloud III,WR,https://sports.yahoo.com/nfl/players/31157,59.13
3,Justin Watson,WR,https://sports.yahoo.com/nfl/players/31114,58.88
4,Shi Smith,WR,https://sports.yahoo.com/nfl/players/33592,60.00
5,Kadarius Toney,WR,https://sports.yahoo.com/nfl/players/33408,57.63
6,A.J. Green,WR,https://sports.yahoo.com/nfl/players/24791,55.50
7,Braxton Berrios,WR,https://sports.yahoo.com/nfl/players/31180,54.60
8,Jarvis Landry,WR,https://sports.yahoo.com/nfl/players/27591,54.50
9,Rashod Bateman,WR,https://sports.yahoo.com/nfl/players/33415,55.13
10,Kendall Hinton,WR,https://sports.yahoo.com/nfl/players/32929,52.50
11,Damiere Byrd,WR,https://sports.yahoo.com/nfl/players/28730,52.00
12,Tre'Quan Smith,WR,https://sports.yahoo.com/nfl/players/31061,50.25
13,Robbie Anderson,WR,https://sports.yahoo.com/nfl/players/29785,51.25
14,Sammy Watkins,WR,https://sports.yahoo.com/nfl/players/27532,48.63
15,Phillip Dorsett,WR,https://sports.yahoo.com/nfl/players/28417,48.13
16,Michael Thomas,WR,https://sports.yahoo.com/nfl/players/29281,47.38
17,Wan'Dale Robinson,WR,https://sports.yahoo.com/nfl/players/33998,45.75
18,Brandon Powell,WR,https://sports.yahoo.com/nfl/players/31641,41.50
19,Ashton Dulin,WR,https://sports.yahoo.com/nfl/players/32292,40.38
20,KhaDarel Hodge,WR,https://sports.yahoo.com/nfl/players/31769,39.75
21,Skyy Moore,WR,https://sports.yahoo.com/nfl/players/34009,45.25
22,David Bell,WR,https://sports.yahoo.com/nfl/players/34055,38.75
23,Velus Jones Jr.,WR,https://sports.yahoo.com/nfl/players/34027,41.75
24,Amari Rodgers,WR,https://sports.yahoo.com/nfl/players/33473,40.38
0,Scotty Miller,WR,https://sports.yahoo.com/nfl/players/32040,35.63
1,Dyami Brown,WR,https://sports.yahoo.com/nfl/players/33470,34.25
2,Byron Pringle,WR,https://sports.yahoo.com/nfl/players/31496,33.88
3,Marquez Callaway,WR,https://sports.yahoo.com/nfl/players/33109,33.75
4,Khalil Shakir,WR,https://sports.yahoo.com/nfl/players/34104,33.13
5,Jalen Nailor,WR,https://sports.yahoo.com/nfl/players/34147,32.88
6,Zach Pascal,WR,https://sports.yahoo.com/nfl/players/30502,32.25
7,Sterling Shepard,WR,https://sports.yahoo.com/nfl/players/29274,31.75
8,River Cracraft,WR,https://sports.yahoo.com/nfl/players/30955,29.25
9,Steven Sims,WR,https://sports.yahoo.com/nfl/players/32187,28.75
10,Denzel Mims,WR,https://sports.yahoo.com/nfl/players/32729,28.75
11,Keelan Cole,WR,https://sports.yahoo.com/nfl/players/30396,28.63
12,Lawrence Cager,WR,https://sports.yahoo.com/nfl/players/33329,27.25
13,KJ Hamler,WR,https://sports.yahoo.com/nfl/players/32716,27.00
14,Jalen Reagor,WR,https://sports.yahoo.com/nfl/players/32691,26.13
15,Cedrick Wilson Jr.,WR,https://sports.yahoo.com/nfl/players/31178,24.00
16,N'Keal Harry,WR,https://sports.yahoo.com/nfl/players/31864,24.00
17,DeSean Jackson,WR,https://sports.yahoo.com/nfl/players/8826,23.63
18,Tom Kennedy,WR,https://sports.yahoo.com/nfl/players/32561,21.63
19,Anthony Schwartz,WR,https://sports.yahoo.com/nfl/players/33479,21.50
20,Breshad Perriman,WR,https://sports.yahoo.com/nfl/players/28414,23.38
21,Jeff Smith,WR,https://sports.yahoo.com/nfl/players/32533,20.75
22,Kenny Golladay,WR,https://sports.yahoo.com/nfl/players/30209,19.13
23,Samori Toure,WR,https://sports.yahoo.com/nfl/players/34214,18.75
24,David Sills V,WR,https://sports.yahoo.com/nfl/players/32418,18.75
0,T.Y. Hilton,WR,https://sports.yahoo.com/nfl/players/25802,18.63
1,Marcus Johnson,WR,https://sports.yahoo.com/nfl/players/29678,16.88
2,Jameson Williams,WR,https://sports.yahoo.com/nfl/players/33967,16.63
3,Michael Bandy,WR,https://sports.yahoo.com/nfl/players/33928,16.13
4,Cam Sims,WR,https://sports.yahoo.com/nfl/players/31405,15.13
5,Jalen Virgil,WR,https://sports.yahoo.com/nfl/players/34579,16.38
6,Brandon Johnson,WR,https://sports.yahoo.com/nfl/players/34571,14.25
7,Dax Milne,WR,https://sports.yahoo.com/nfl/players/33645,13.63
8,Dee Eskridge,WR,https://sports.yahoo.com/nfl/players/33444,12.00
9,Gunner Olszewski,WR,https://sports.yahoo.com/nfl/players/32612,14.00
10,John Brown,WR,https://sports.yahoo.com/nfl/players/27619,11.75
11,Freddie Swain,WR,https://sports.yahoo.com/nfl/players/32884,11.25
12,Trent Taylor,WR,https://sports.yahoo.com/nfl/players/30290,12.63
13,Jamison Crowder,WR,https://sports.yahoo.com/nfl/players/28493,10.50
14,Kevin White,WR,https://sports.yahoo.com/nfl/players/28395,10.25
15,Jake Kumerow,WR,https://sports.yahoo.com/nfl/players/28974,10.00
16,James Proche II,WR,https://sports.yahoo.com/nfl/players/32871,9.75
17,Kyle Philips,WR,https://sports.yahoo.com/nfl/players/34119,13.75
18,Deven Thompkins,WR,https://sports.yahoo.com/nfl/players/34520,9.75
19,Andre Baccellia,WR,https://sports.yahoo.com/nfl/players/32943,9.13
20,Ty Montgomery,WR,https://sports.yahoo.com/nfl/players/28482,9.13
21,Jalen Guyton,WR,https://sports.yahoo.com/nfl/players/32201,9.00
22,Mike Strachan,WR,https://sports.yahoo.com/nfl/players/33620,8.88
23,Laquon Treadwell,WR,https://sports.yahoo.com/nfl/players/29257,8.25
24,Cody Hollister,WR,https://sports.yahoo.com/nfl/players/30660,8.25
0,Mike Thomas,WR,https://sports.yahoo.com/nfl/players/29440,7.75
1,Chris Conley,WR,https://sports.yahoo.com/nfl/players/28464,7.75
2,Michael Woods II,WR,https://sports.yahoo.com/nfl/players/34158,7.50
3,Cole Beasley,WR,https://sports.yahoo.com/nfl/players/26060,7.38
4,Racey McMath,WR,https://sports.yahoo.com/nfl/players/33593,6.50
5,Tylan Wallace,WR,https://sports.yahoo.com/nfl/players/33519,6.13
6,Tim Jones,WR,https://sports.yahoo.com/nfl/players/33649,5.25
7,Tyrie Cleveland,WR,https://sports.yahoo.com/nfl/players/32922,4.50
8,Jaelon Darden,WR,https://sports.yahoo.com/nfl/players/33517,4.50
9,Simi Fehoko,WR,https://sports.yahoo.com/nfl/players/33567,4.50
10,Stone Smartt,WR,https://sports.yahoo.com/nfl/players/34637,4.13
11,Daylen Baldwin,WR,https://sports.yahoo.com/nfl/players/34713,4.13
12,Dezmon Patmon,WR,https://sports.yahoo.com/nfl/players/32882,4.00
13,Montrell Washington,WR,https://sports.yahoo.com/nfl/players/34118,6.00
14,Dareke Young,WR,https://sports.yahoo.com/nfl/players/34189,4.00
15,Penny Hart,WR,https://sports.yahoo.com/nfl/players/32293,4.00
16,KaVontae Turpin,WR,https://sports.yahoo.com/nfl/players/34709,3.75
17,Andy Isabella,WR,https://sports.yahoo.com/nfl/players/31894,3.75
18,Pharoh Cooper,WR,https://sports.yahoo.com/nfl/players/29351,3.63
19,Cade Johnson,WR,https://sports.yahoo.com/nfl/players/33858,3.63
20,Lil'Jordan Humphrey,WR,https://sports.yahoo.com/nfl/players/32494,3.50
21,Bryan Edwards,WR,https://sports.yahoo.com/nfl/players/32751,3.38
22,DJ Turner,WR,https://sports.yahoo.com/nfl/players/33813,3.25
23,Keith Kirkwood,WR,https://sports.yahoo.com/nfl/players/31517,3.25
24,Dennis Houston,WR,https://sports.yahoo.com/nfl/players/34592,3.00
0,Quintez Cephus,WR,https://sports.yahoo.com/nfl/players/32836,2.88
1,Danny Gray,WR,https://sports.yahoo.com/nfl/players/34061,2.88
2,Nsimba Webster,WR,https://sports.yahoo.com/nfl/players/32137,2.75
3,Austin Trammell,WR,https://sports.yahoo.com/nfl/players/33745,2.63
4,Juwann Winfree,WR,https://sports.yahoo.com/nfl/players/32019,2.63
5,Jalen Tolbert,WR,https://sports.yahoo.com/nfl/players/34044,2.50
6,Frank Darby,WR,https://sports.yahoo.com/nfl/players/33575,2.38
7,Miles Boykin,WR,https://sports.yahoo.com/nfl/players/31925,2.38
8,Tyron Johnson,WR,https://sports.yahoo.com/nfl/players/32511,1.50
9,Jalen Camp,WR,https://sports.yahoo.com/nfl/players/33597,1.38
10,Maurice Alexander,WR,https://sports.yahoo.com/nfl/players/34712,1.38
11,C.J. Board,WR,https://sports.yahoo.com/nfl/players/30513,1.25
12,Braylon Sanders,WR,https://sports.yahoo.com/nfl/players/34534,3.13
13,Jason Moore Jr.,WR,https://sports.yahoo.com/nfl/players/32547,1.13
14,Keke Coutee,WR,https://sports.yahoo.com/nfl/players/31073,3.00
15,Mason Kinsey,WR,https://sports.yahoo.com/nfl/players/33351,0.88
16,Erik Ezukanma,WR,https://sports.yahoo.com/nfl/players/34081,0.88
17,Cody White,WR,https://sports.yahoo.com/nfl/players/32948,0.75
18,Deonte Harty,WR,https://sports.yahoo.com/nfl/players/32398,2.63
19,Ihmir Smith-Marsette,WR,https://sports.yahoo.com/nfl/players/33545,2.25
20,Tyrell Williams,WR,https://sports.yahoo.com/nfl/players/28691,0.00
21,Antonio Gandy-Golden,WR,https://sports.yahoo.com/nfl/players/32812,0.00
22,Joe Reed,WR,https://sports.yahoo.com/nfl/players/32821,0.00
23,Tyler Johnson,WR,https://sports.yahoo.com/nfl/players/32831,0.00
24,Collin Johnson,WR,https://sports.yahoo.com/nfl/players/32835,0.00
0,John Hightower,WR,https://sports.yahoo.com/nfl/players/32838,0.00
1,Isaiah Coulter,WR,https://sports.yahoo.com/nfl/players/32841,0.00
2,Malcolm Perry,WR,https://sports.yahoo.com/nfl/players/32916,0.00
3,Maurice Ffrench,WR,https://sports.yahoo.com/nfl/players/32944,0.00
4,Jeff Cotton,WR,https://sports.yahoo.com/nfl/players/32978,0.00
