position,manager_id,opponent_id,matchup_url,player,player_url,score,league_url
QB,3,8,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,T. Brady ,https://sports.yahoo.com/nfl/players/5228,26.12,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,3,8,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,J. Nelson ,https://sports.yahoo.com/nfl/players/8813,20.13,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,3,8,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,A. Cooper ,https://sports.yahoo.com/nfl/players/28392,6.13,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,3,8,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,T. Hilton ,https://sports.yahoo.com/nfl/players/25802,24.88,https://football.fantasysports.yahoo.com/2016/f1/370526
RB,3,8,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,C. Hyde ,https://sports.yahoo.com/nfl/players/27585,31.50,https://football.fantasysports.yahoo.com/2016/f1/370526
RB,3,8,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,T. Rawls ,https://sports.yahoo.com/nfl/players/28714,9.75,https://football.fantasysports.yahoo.com/2016/f1/370526
TE,3,8,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,Z. Ertz ,https://sports.yahoo.com/nfl/players/26658,19.00,https://football.fantasysports.yahoo.com/2016/f1/370526
Q/WR/T,3,8,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,K. Cousins ,https://sports.yahoo.com/nfl/players/25812,16.11,https://football.fantasysports.yahoo.com/2016/f1/370526
DEF,3,8,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,Seattle  - DEF ,https://sports.yahoo.com/nfl/teams/seattle/,-3.00,https://football.fantasysports.yahoo.com/2016/f1/370526
QB,8,3,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,T. Taylor ,https://sports.yahoo.com/nfl/players/24967,15.37,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,8,3,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,D. Moncrief ,https://sports.yahoo.com/nfl/players/27618,0.00,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,8,3,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,D. Inman ,https://sports.yahoo.com/nfl/players/25120,17.88,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,8,3,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,M. Mitchell ,https://sports.yahoo.com/nfl/players/29346,13.13,https://football.fantasysports.yahoo.com/2016/f1/370526
RB,8,3,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,L. Miller ,https://sports.yahoo.com/nfl/players/25807,21.75,https://football.fantasysports.yahoo.com/2016/f1/370526
RB,8,3,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,L. McCoy ,https://sports.yahoo.com/nfl/players/9317,22.50,https://football.fantasysports.yahoo.com/2016/f1/370526
TE,8,3,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,J. Graham ,https://sports.yahoo.com/nfl/players/24070,2.50,https://football.fantasysports.yahoo.com/2016/f1/370526
Q/WR/T,8,3,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,D. Carr ,https://sports.yahoo.com/nfl/players/27564,5.06,https://football.fantasysports.yahoo.com/2016/f1/370526
DEF,8,3,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=3&mid2=8&week=14,Baltimore  - DEF ,https://sports.yahoo.com/nfl/teams/baltimore/,6.00,https://football.fantasysports.yahoo.com/2016/f1/370526
QB,6,9,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,J. Flacco ,https://sports.yahoo.com/nfl/players/8795,19.09,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,6,9,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,O. Beckham Jr. ,https://sports.yahoo.com/nfl/players/27540,19.75,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,6,9,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,J. Crowder ,https://sports.yahoo.com/nfl/players/28493,5.63,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,6,9,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,W. Snead IV ,https://sports.yahoo.com/nfl/players/28026,13.63,https://football.fantasysports.yahoo.com/2016/f1/370526
RB,6,9,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,L. Bell ,https://sports.yahoo.com/nfl/players/26671,57.25,https://football.fantasysports.yahoo.com/2016/f1/370526
RB,6,9,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,L. Murray ,https://sports.yahoo.com/nfl/players/26804,18.88,https://football.fantasysports.yahoo.com/2016/f1/370526
TE,6,9,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,D. Walker ,https://sports.yahoo.com/nfl/players/7924,5.75,https://football.fantasysports.yahoo.com/2016/f1/370526
Q/WR/T,6,9,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,T. Siemian ,https://sports.yahoo.com/nfl/players/28638,17.36,https://football.fantasysports.yahoo.com/2016/f1/370526
DEF,6,9,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,Denver  - DEF ,https://sports.yahoo.com/nfl/teams/denver/,6.00,https://football.fantasysports.yahoo.com/2016/f1/370526
QB,9,6,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,P. Rivers ,https://sports.yahoo.com/nfl/players/6763,7.44,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,9,6,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,M. Evans ,https://sports.yahoo.com/nfl/players/27535,7.25,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,9,6,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,B. Cooks ,https://sports.yahoo.com/nfl/players/27548,10.13,https://football.fantasysports.yahoo.com/2016/f1/370526
WR,9,6,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,T. Williams ,https://sports.yahoo.com/nfl/players/28691,9.50,https://football.fantasysports.yahoo.com/2016/f1/370526
RB,9,6,https://football.fantasysports.yahoo.com/2016/f1/370526/matchup?mid1=6&mid2=9&week=14,D. Martin ,https://sports.yahoo.com/nfl/players/25741,17.63,https://football.fantasysports.yahoo.com/2016/f1/370526
