position,manager_id,opponent_id,matchup_url,player,player_url,score,league_url
QB,4,10,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,D. Watson ,https://sports.yahoo.com/nfl/players/30125,32.10,https://football.fantasysports.yahoo.com/2019/f1/102231
WR,4,10,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,M. Evans ,https://sports.yahoo.com/nfl/players/27535,14.13,https://football.fantasysports.yahoo.com/2019/f1/102231
WR,4,10,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,J. Brown ,https://sports.yahoo.com/nfl/players/27619,4.75,https://football.fantasysports.yahoo.com/2019/f1/102231
WR,4,10,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,J. Washington ,https://sports.yahoo.com/nfl/players/31030,6.13,https://football.fantasysports.yahoo.com/2019/f1/102231
RB,4,10,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,P. Lindsay ,https://sports.yahoo.com/nfl/players/31379,13.88,https://football.fantasysports.yahoo.com/2019/f1/102231
RB,4,10,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,R. Mostert ,https://sports.yahoo.com/nfl/players/28654,26.63,https://football.fantasysports.yahoo.com/2019/f1/102231
TE,4,10,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,H. Henry ,https://sports.yahoo.com/nfl/players/29269,11.88,https://football.fantasysports.yahoo.com/2019/f1/102231
Q/WR/T,4,10,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,T. Brady ,https://sports.yahoo.com/nfl/players/5228,12.95,https://football.fantasysports.yahoo.com/2019/f1/102231
DEF,4,10,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,New York  - DEF ,https://sports.yahoo.com/nfl/teams/ny-jets/,7.00,https://football.fantasysports.yahoo.com/2019/f1/102231
DEF,4,10,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,New England  - DEF ,https://sports.yahoo.com/nfl/teams/new-england/,10.00,https://football.fantasysports.yahoo.com/2019/f1/102231
QB,10,4,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,J. Goff ,https://sports.yahoo.com/nfl/players/29235,19.15,https://football.fantasysports.yahoo.com/2019/f1/102231
WR,10,4,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,C. Ridley ,https://sports.yahoo.com/nfl/players/30996,18.00,https://football.fantasysports.yahoo.com/2019/f1/102231
WR,10,4,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,D. Metcalf ,https://sports.yahoo.com/nfl/players/31896,12.75,https://football.fantasysports.yahoo.com/2019/f1/102231
WR,10,4,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,D. Samuel ,https://sports.yahoo.com/nfl/players/31868,16.13,https://football.fantasysports.yahoo.com/2019/f1/102231
RB,10,4,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,D. Henry ,https://sports.yahoo.com/nfl/players/29279,26.13,https://football.fantasysports.yahoo.com/2019/f1/102231
RB,10,4,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,M. Ingram II ,https://sports.yahoo.com/nfl/players/24815,11.38,https://football.fantasysports.yahoo.com/2019/f1/102231
TE,10,4,https://football.fantasysports.yahoo.com/2019/f1/102231/matchup?mid1=4&mid2=10&week=14,Z. Ertz ,https://sports.yahoo.com/nfl/players/26658,27.88,https://football.fantasysports.yahoo.com/2019/f1/102231
