,position,manager_id,opponent_id,matchup_url,player,player_url,score,manager,league_url
0,QB,1,2,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=1&mid1=1&mid2=2,B. Roethlisberger ,https://sports.yahoo.com/nfl/players/6770,21.75,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
1,WR,1,2,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=1&mid1=1&mid2=2,T. Austin ,https://sports.yahoo.com/nfl/players/26631,3.88,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
2,WR,1,2,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=1&mid1=1&mid2=2,W. Fuller V ,https://sports.yahoo.com/nfl/players/29255,21.88,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
3,WR,1,2,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=1&mid1=1&mid2=2,S. Smith Sr. ,https://sports.yahoo.com/nfl/players/5521,4.88,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
4,RB,1,2,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=1&mid1=1&mid2=2,E. Elliott ,https://sports.yahoo.com/nfl/players/29238,13.00,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
5,RB,1,2,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=1&mid1=1&mid2=2,D. Freeman ,https://sports.yahoo.com/nfl/players/27631,7.00,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
6,TE,1,2,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=1&mid1=1&mid2=2,J. Cook ,https://sports.yahoo.com/nfl/players/9353,1.38,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
7,Q/WR/T,1,2,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=1&mid1=1&mid2=2,A. Rodgers ,https://sports.yahoo.com/nfl/players/7200,23.96,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
8,DEF,1,2,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=1&mid1=1&mid2=2,Green Bay  - DEF ,https://sports.yahoo.com/nfl/teams/green-bay/,5.00,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
0,QB,1,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=1&mid2=3,B. Roethlisberger ,https://sports.yahoo.com/nfl/players/6770,20.11,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
1,WR,1,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=1&mid2=3,W. Fuller V ,https://sports.yahoo.com/nfl/players/29255,15.00,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
2,WR,1,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=1&mid2=3,S. Smith Sr. ,https://sports.yahoo.com/nfl/players/5521,9.50,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
3,WR,1,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=1&mid2=3,T. Williams ,https://sports.yahoo.com/nfl/players/28691,15.13,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
4,RB,1,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=1&mid2=3,E. Elliott ,https://sports.yahoo.com/nfl/players/29238,15.88,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
5,RB,1,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=1&mid2=3,D. Freeman ,https://sports.yahoo.com/nfl/players/27631,11.63,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
6,TE,1,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=1&mid2=3,J. James ,https://sports.yahoo.com/nfl/players/28548,11.13,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
7,Q/WR/T,1,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=1&mid2=3,A. Rodgers ,https://sports.yahoo.com/nfl/players/7200,18.15,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
8,DEF,1,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=1&mid2=3,Green Bay  - DEF ,https://sports.yahoo.com/nfl/teams/green-bay/,7.00,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
0,QB,1,4,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=1&mid2=4,B. Roethlisberger ,https://sports.yahoo.com/nfl/players/6770,7.16,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
1,WR,1,4,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=1&mid2=4,W. Fuller V ,https://sports.yahoo.com/nfl/players/29255,5.38,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
2,WR,1,4,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=1&mid2=4,T. Williams ,https://sports.yahoo.com/nfl/players/28691,11.63,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
3,WR,1,4,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=1&mid2=4,D. Parker ,https://sports.yahoo.com/nfl/players/28402,13.88,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
4,RB,1,4,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=1&mid2=4,E. Elliott ,https://sports.yahoo.com/nfl/players/29238,21.00,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
5,RB,1,4,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=1&mid2=4,D. Freeman ,https://sports.yahoo.com/nfl/players/27631,34.38,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
6,TE,1,4,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=1&mid2=4,R. Gronkowski ,https://sports.yahoo.com/nfl/players/24017,0.00,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
7,Q/WR/T,1,4,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=1&mid2=4,A. Rodgers ,https://sports.yahoo.com/nfl/players/7200,26.95,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
8,DEF,1,4,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=1&mid2=4,New York  - DEF ,https://sports.yahoo.com/nfl/teams/ny-giants/,3.00,UKnoNothinJonSnorlax,https://football.fantasysports.yahoo.com/2016/f1/370526
