,position,manager_id,opponent_id,matchup_url,player,player_url,score,manager,league_url
0,QB,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,L. Jackson Bal - QB ,https://sports.yahoo.com/nfl/players/31002,22.78,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
1,WR,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,M. Brown Ari - WR ,https://sports.yahoo.com/nfl/players/31857,13.38,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
2,WR,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,J. Smith-Schuster KC - WR ,https://sports.yahoo.com/nfl/players/30175,10.88,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
3,WR,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,R. Bateman Bal - WR ,https://sports.yahoo.com/nfl/players/33415,14.38,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
4,RB,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,D. Henry Ten - RB ,https://sports.yahoo.com/nfl/players/29279,10.25,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
5,RB,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,J. Conner Ari - RB ,https://sports.yahoo.com/nfl/players/30218,15.38,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
6,TE,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,K. Pitts Atl - TE ,https://sports.yahoo.com/nfl/players/33392,3.38,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
7,W/R/T,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,J. Jacobs LV - RB ,https://sports.yahoo.com/nfl/players/31856,9.63,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
8,Q/WR/T,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,D. Carr LV - QB ,https://sports.yahoo.com/nfl/players/27564,16.75,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
9,DEF,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,Buffalo Buf - DEF ,https://sports.yahoo.com/nfl/teams/buffalo/,23.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
10,DEF,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,Kansas City KC - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,8.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
0,QB,1,3,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=2&mid1=1&mid2=3,L. Jackson Bal - QB ,https://sports.yahoo.com/nfl/players/31002,48.78,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
1,WR,1,3,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=2&mid1=1&mid2=3,M. Brown Ari - WR ,https://sports.yahoo.com/nfl/players/31857,11.50,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
2,WR,1,3,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=2&mid1=1&mid2=3,J. Smith-Schuster KC - WR ,https://sports.yahoo.com/nfl/players/30175,2.75,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240
