position,manager_id,opponent_id,matchup_url,player,player_url,score,league_url
QB,6,3,https://football.fantasysports.yahoo.com/2012/f1/324073/matchup?mid1=6&mid2=3&week=14,D. Brees ,https://sports.yahoo.com/nfl/players/5479,14.06,https://football.fantasysports.yahoo.com/2012/f1/324073
WR,6,3,https://football.fantasysports.yahoo.com/2012/f1/324073/matchup?mid1=6&mid2=3&week=14,R. White ,https://sports.yahoo.com/nfl/players/7203,17.70,https://football.fantasysports.yahoo.com/2012/f1/324073
WR,6,3,https://football.fantasysports.yahoo.com/2012/f1/324073/matchup?mid1=6&mid2=3&week=14,M. Austin ,https://sports.yahoo.com/nfl/players/8021,4.60,https://football.fantasysports.yahoo.com/2012/f1/324073
WR,6,3,https://football.fantasysports.yahoo.com/2012/f1/324073/matchup?mid1=6&mid2=3&week=14,M. Wallace ,https://sports.yahoo.com/nfl/players/9348,23.20,https://football.fantasysports.yahoo.com/2012/f1/324073
RB,6,3,https://football.fantasysports.yahoo.com/2012/f1/324073/matchup?mid1=6&mid2=3&week=14,C. Spiller ,https://sports.yahoo.com/nfl/players/23984,5.20,https://football.fantasysports.yahoo.com/2012/f1/324073
RB,6,3,https://football.fantasysports.yahoo.com/2012/f1/324073/matchup?mid1=6&mid2=3&week=14,M. Lynch ,https://sports.yahoo.com/nfl/players/8266,30.80,https://football.fantasysports.yahoo.com/2012/f1/324073
TE,6,3,https://football.fantasysports.yahoo.com/2012/f1/324073/matchup?mid1=6&mid2=3&week=14,J. Graham ,https://sports.yahoo.com/nfl/players/24070,5.60,https://football.fantasysports.yahoo.com/2012/f1/324073
K,6,3,https://football.fantasysports.yahoo.com/2012/f1/324073/matchup?mid1=6&mid2=3&week=14,J. Tucker ,https://sports.yahoo.com/nfl/players/26534,4.00,https://football.fantasysports.yahoo.com/2012/f1/324073
DEF,6,3,https://football.fantasysports.yahoo.com/2012/f1/324073/matchup?mid1=6&mid2=3&week=14,Pittsburgh  - DEF ,https://sports.yahoo.com/nfl/teams/pittsburgh/,0.00,https://football.fantasysports.yahoo.com/2012/f1/324073
QB,3,6,https://football.fantasysports.yahoo.com/2012/f1/324073/matchup?mid1=6&mid2=3&week=14,A. Luck ,https://sports.yahoo.com/nfl/players/25711,8.54,https://football.fantasysports.yahoo.com/2012/f1/324073
