position,manager_id,opponent_id,matchup_url,player,player_url,score,league_url
QB,3,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=3&week=15,M. Ryan Ind - QB ,https://sports.yahoo.com/nfl/players/8780,13.1,https://football.fantasysports.yahoo.com/2022/f1/709240
WR,3,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=3&week=15,G. Davis Buf - WR ,https://sports.yahoo.com/nfl/players/32798,9,https://football.fantasysports.yahoo.com/2022/f1/709240
WR,3,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=3&week=15,B. Aiyuk SF - WR ,https://sports.yahoo.com/nfl/players/32695,3.38,https://football.fantasysports.yahoo.com/2022/f1/709240
WR,3,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=3&week=15,J. Jeudy Den - WR ,https://sports.yahoo.com/nfl/players/32685,13,https://football.fantasysports.yahoo.com/2022/f1/709240
RB,3,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=3&week=15,D. Cook Min - RB ,https://sports.yahoo.com/nfl/players/30154,29.75,https://football.fantasysports.yahoo.com/2022/f1/709240
RB,3,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=3&week=15,Z. Knight NYJ - RB ,https://sports.yahoo.com/nfl/players/34357,2.88,https://football.fantasysports.yahoo.com/2022/f1/709240
TE,3,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=3&week=15,T. Kelce KC - TE ,https://sports.yahoo.com/nfl/players/26686,18.13,https://football.fantasysports.yahoo.com/2022/f1/709240
W/R/T,3,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=3&week=15,R. Stevenson NE - RB ,https://sports.yahoo.com/nfl/players/33508,28,https://football.fantasysports.yahoo.com/2022/f1/709240
Q/WR/T,3,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=3&week=15,J. Hurts Phi - QB ,https://sports.yahoo.com/nfl/players/32723,39.38,https://football.fantasysports.yahoo.com/2022/f1/709240
DEF,3,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=3&week=15,Washington Was - DEF ,https://sports.yahoo.com/nfl/teams/washington/,3.5,https://football.fantasysports.yahoo.com/2022/f1/709240
