position,manager_id,opponent_id,matchup_url,player,player_url,score,league_url
QB,2,5,https://football.fantasysports.yahoo.com/2014/f1/329823/matchup?mid1=5&mid2=2&week=14,R. Wilson ,https://sports.yahoo.com/nfl/players/25785,29.32,https://football.fantasysports.yahoo.com/2014/f1/329823
WR,2,5,https://football.fantasysports.yahoo.com/2014/f1/329823/matchup?mid1=5&mid2=2&week=14,D. Thomas ,https://sports.yahoo.com/nfl/players/23997,1.10,https://football.fantasysports.yahoo.com/2014/f1/329823
WR,2,5,https://football.fantasysports.yahoo.com/2014/f1/329823/matchup?mid1=5&mid2=2&week=14,J. Gordon ,https://sports.yahoo.com/nfl/players/26561,1.50,https://football.fantasysports.yahoo.com/2014/f1/329823
WR,2,5,https://football.fantasysports.yahoo.com/2014/f1/329823/matchup?mid1=5&mid2=2&week=14,K. Benjamin ,https://sports.yahoo.com/nfl/players/27556,8.40,https://football.fantasysports.yahoo.com/2014/f1/329823
RB,2,5,https://football.fantasysports.yahoo.com/2014/f1/329823/matchup?mid1=5&mid2=2&week=14,M. Forte ,https://sports.yahoo.com/nfl/players/8821,16.00,https://football.fantasysports.yahoo.com/2014/f1/329823
RB,2,5,https://football.fantasysports.yahoo.com/2014/f1/329823/matchup?mid1=5&mid2=2&week=14,D. Robinson ,https://sports.yahoo.com/nfl/players/26758,3.00,https://football.fantasysports.yahoo.com/2014/f1/329823
TE,2,5,https://football.fantasysports.yahoo.com/2014/f1/329823/matchup?mid1=5&mid2=2&week=14,T. Kelce ,https://sports.yahoo.com/nfl/players/26686,9.00,https://football.fantasysports.yahoo.com/2014/f1/329823
K,2,5,https://football.fantasysports.yahoo.com/2014/f1/329823/matchup?mid1=5&mid2=2&week=14,S. Hauschka ,https://sports.yahoo.com/nfl/players/9066,7.00,https://football.fantasysports.yahoo.com/2014/f1/329823
DEF,2,5,https://football.fantasysports.yahoo.com/2014/f1/329823/matchup?mid1=5&mid2=2&week=14,Minnesota  - DEF ,https://sports.yahoo.com/nfl/teams/minnesota/,13.00,https://football.fantasysports.yahoo.com/2014/f1/329823
QB,5,2,https://football.fantasysports.yahoo.com/2014/f1/329823/matchup?mid1=5&mid2=2&week=14,P. Manning ,https://sports.yahoo.com/nfl/players/4256,2.72,https://football.fantasysports.yahoo.com/2014/f1/329823
