,player_name,position,player_url,position_rank
0,Peyton Manning,QB,https://sports.yahoo.com/nfl/players/4256,17
1,Drew Brees,QB,https://sports.yahoo.com/nfl/players/5479,21
2,Aaron Rodgers,QB,https://sports.yahoo.com/nfl/players/7200,23
3,Matt Ryan,QB,https://sports.yahoo.com/nfl/players/8780,48
4,Tom Brady,QB,https://sports.yahoo.com/nfl/players/5228,57
5,Matthew Stafford,QB,https://sports.yahoo.com/nfl/players/9265,58
6,Andrew Luck,QB,https://sports.yahoo.com/nfl/players/25711,59
7,Jay Cutler,QB,https://sports.yahoo.com/nfl/players/7760,63
8,Cam Newton,QB,https://sports.yahoo.com/nfl/players/24788,65
9,Nick Foles,QB,https://sports.yahoo.com/nfl/players/25798,67
10,Tony Romo,QB,https://sports.yahoo.com/nfl/players/6624,73
11,Robert Griffin III,QB,https://sports.yahoo.com/nfl/players/25712,80
12,Russell Wilson,QB,https://sports.yahoo.com/nfl/players/25785,84
13,Colin Kaepernick,QB,https://sports.yahoo.com/nfl/players/24823,89
14,Ben Roethlisberger,QB,https://sports.yahoo.com/nfl/players/6770,94
15,Philip Rivers,QB,https://sports.yahoo.com/nfl/players/6763,100
16,Andy Dalton,QB,https://sports.yahoo.com/nfl/players/24822,120
17,Ryan Tannehill,QB,https://sports.yahoo.com/nfl/players/25718,124
18,Carson Palmer,QB,https://sports.yahoo.com/nfl/players/6337,130
19,Josh McCown,QB,https://sports.yahoo.com/nfl/players/5967,139
20,Alex Smith,QB,https://sports.yahoo.com/nfl/players/7177,148
21,Eli Manning,QB,https://sports.yahoo.com/nfl/players/6760,153
22,Joe Flacco,QB,https://sports.yahoo.com/nfl/players/8795,160
23,Johnny Manziel,QB,https://sports.yahoo.com/nfl/players/27550,167
24,Ryan Fitzpatrick,QB,https://sports.yahoo.com/nfl/players/7426,175
0,Jake Locker,QB,https://sports.yahoo.com/nfl/players/24795,182
1,Geno Smith,QB,https://sports.yahoo.com/nfl/players/26662,186
2,Mark Sanchez,QB,https://sports.yahoo.com/nfl/players/9269,202
3,Kirk Cousins,QB,https://sports.yahoo.com/nfl/players/25812,206
4,Mike Glennon,QB,https://sports.yahoo.com/nfl/players/26696,211
5,Kyle Orton,QB,https://sports.yahoo.com/nfl/players/7282,221
6,EJ Manuel,QB,https://sports.yahoo.com/nfl/players/26639,225
7,Teddy Bridgewater,QB,https://sports.yahoo.com/nfl/players/27560,246
8,Blake Bortles,QB,https://sports.yahoo.com/nfl/players/27531,1824
