player_name,player_url,position,faab_spend,failed_bids,awardee,awardee_url,award_timestamp,has_failed_bidders,faab_dollars,sort,season
Tarik Cohen,https://sports.yahoo.com/nfl/players/30232,RB,$7 Winning Offer,"[['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$5 (Lower Offer)'], ['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$0 (Lower Offer)']]",CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Aug 27, 3:12 am",1,7,"Tarik CohenCantStopWontStopAug 27, 3:12 am7",2018
Detroit,https://sports.yahoo.com/nfl/teams/detroit/,DEF,$2 Winning Offer,"[['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$1 (Lower Offer)']]",CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Aug 27, 3:12 am",1,2,"DetroitCantStopWontStopAug 27, 3:12 am2",2018
Aaron Jones,https://sports.yahoo.com/nfl/players/30295,RB,$1 Winning Offer,"[['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$0 (Lower Offer)']]",KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Aug 27, 3:12 am",1,1,"Aaron JonesKENNY G BABYAug 27, 3:12 am1",2018
Pittsburgh,https://sports.yahoo.com/nfl/teams/pittsburgh/,DEF,$8 Winning Offer,"[['Zee-kee DoULoveMe?', 'https://football.fantasysports.yahoo.com/2018/f1/153194/10', '$7 (Lower Offer)'], ['WoW', 'https://football.fantasysports.yahoo.com/2018/f1/153194/8', '$2 (Lower Offer)'], ['Pat Actual', 'https://football.fantasysports.yahoo.com/2018/f1/153194/2', '$1 (Lower Offer)'], ['DeshaunJJWattson', 'https://football.fantasysports.yahoo.com/2018/f1/153194/5', '$0 (Lower Offer)']]",CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Aug 27, 3:12 am",1,8,"PittsburghCantStopWontStopAug 27, 3:12 am8",2018
Kenny Stills,https://sports.yahoo.com/nfl/players/26767,WR,$1 Winning Offer,"[['Captain Crunch', 'https://football.fantasysports.yahoo.com/2018/f1/153194/7', '$0 (Lower Offer)']]",WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Aug 27, 3:12 am",1,1,"Kenny StillsWoWAug 27, 3:12 am1",2018
Jamaal Williams,https://sports.yahoo.com/nfl/players/30247,RB,$1 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Dec 19, 4:37 am",0,1,"Jamaal WilliamsWoWDec 19, 4:37 am1",2018
Antonio Callaway,https://sports.yahoo.com/nfl/players/31075,WR,$5 Waiver,,TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Dec 19, 4:37 am",0,5,"Antonio CallawayTheVikingsCurseDec 19, 4:37 am5",2018
Derek Carr,https://sports.yahoo.com/nfl/players/27564,QB,$2 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Dec 12, 5:06 am",0,2,"Derek CarrZee-kee DoULoveMe?Dec 12, 5:06 am2",2018
Curtis Samuel,https://sports.yahoo.com/nfl/players/30153,WR,$2 Waiver,,Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Dec 12, 5:06 am",0,2,"Curtis SamuelCaptain CrunchDec 12, 5:06 am2",2018
Atlanta,https://sports.yahoo.com/nfl/teams/atlanta/,DEF,$2 Waiver,,CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Dec 12, 5:06 am",0,2,"AtlantaCantStopWontStopDec 12, 5:06 am2",2018
Damien Williams,https://sports.yahoo.com/nfl/players/28115,RB,$10 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Dec 12, 5:06 am",0,10,"Damien WilliamsWoWDec 12, 5:06 am10",2018
Dallas,https://sports.yahoo.com/nfl/teams/dallas/,DEF,$1 Waiver,,Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Dec 5, 5:11 am",0,1,"DallasCaptain CrunchDec 5, 5:11 am1",2018
C.J. Anderson,https://sports.yahoo.com/nfl/players/26878,RB,$2 Waiver,,TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Dec 5, 5:11 am",0,2,"C.J. AndersonTheVikingsCurseDec 5, 5:11 am2",2018
Detroit,https://sports.yahoo.com/nfl/teams/detroit/,DEF,$5 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Dec 5, 5:11 am",0,5,"DetroitWoWDec 5, 5:11 am5",2018
Charcandrick West,https://sports.yahoo.com/nfl/players/28044,RB,$10 Waiver,,TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Dec 5, 5:11 am",0,10,"Charcandrick WestTheVikingsCurseDec 5, 5:11 am10",2018
Gerald Everett,https://sports.yahoo.com/nfl/players/30157,TE,$1 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Nov 28, 4:51 am",0,1,"Gerald EverettWoWNov 28, 4:51 am1",2018
Rex Burkhead,https://sports.yahoo.com/nfl/players/26813,RB,$4 Waiver,,Scott=FreeWin,https://football.fantasysports.yahoo.com/2018/f1/153194/9,"Nov 28, 4:51 am",0,4,"Rex BurkheadScott=FreeWinNov 28, 4:51 am4",2018
Ryan Tannehill,https://sports.yahoo.com/nfl/players/25718,QB,$5 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Nov 28, 4:51 am",0,5,"Ryan TannehillZee-kee DoULoveMe?Nov 28, 4:51 am5",2018
Evan Engram,https://sports.yahoo.com/nfl/players/30136,TE,$3 Waiver,,DeshaunJJWattson,https://football.fantasysports.yahoo.com/2018/f1/153194/5,"Nov 23, 4:12 am",0,3,"Evan EngramDeshaunJJWattsonNov 23, 4:12 am3",2018
Jameis Winston,https://sports.yahoo.com/nfl/players/28389,QB,$1 Waiver,,Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Nov 21, 4:57 am",0,1,"Jameis WinstonPat ActualNov 21, 4:57 am1",2018
Cincinnati,https://sports.yahoo.com/nfl/teams/cincinnati/,DEF,$2 Waiver,,TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Nov 21, 4:57 am",0,2,"CincinnatiTheVikingsCurseNov 21, 4:57 am2",2018
Gus Edwards,https://sports.yahoo.com/nfl/players/31424,RB,$13 Waiver,,Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Nov 21, 4:57 am",0,13,"Gus EdwardsCaptain CrunchNov 21, 4:57 am13",2018
Buffalo,https://sports.yahoo.com/nfl/teams/buffalo/,DEF,$1 Waiver,,Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Nov 16, 3:45 am",0,1,"BuffaloCaptain CrunchNov 16, 3:45 am1",2018
Tampa Bay,https://sports.yahoo.com/nfl/teams/tampa-bay/,DEF,$1 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Nov 14, 5:57 am",0,1,"Tampa BayZee-kee DoULoveMe?Nov 14, 5:57 am1",2018
Ricky Seals-Jones,https://sports.yahoo.com/nfl/players/30494,TE,$1 Waiver,,KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Nov 14, 5:57 am",0,1,"Ricky Seals-JonesKENNY G BABYNov 14, 5:57 am1",2018
Jaylen Samuels,https://sports.yahoo.com/nfl/players/31135,"RB,TE",$1 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Nov 14, 5:57 am",0,1,"Jaylen SamuelsWoWNov 14, 5:57 am1",2018
Josh Reynolds,https://sports.yahoo.com/nfl/players/30230,WR,$6 Waiver,,needeyecontact,https://football.fantasysports.yahoo.com/2018/f1/153194/4,"Nov 14, 5:57 am",0,6,"Josh ReynoldsneedeyecontactNov 14, 5:57 am6",2018
Derrick Henry,https://sports.yahoo.com/nfl/players/29279,RB,$9 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Nov 14, 5:57 am",0,9,"Derrick HenryZee-kee DoULoveMe?Nov 14, 5:57 am9",2018
DeVante Parker,https://sports.yahoo.com/nfl/players/28402,WR,$1 Waiver,,KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Nov 11, 3:34 am",0,1,"DeVante ParkerKENNY G BABYNov 11, 3:34 am1",2018
Austin Ekeler,https://sports.yahoo.com/nfl/players/30423,RB,$12 Waiver,,CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Nov 10, 4:11 am",0,12,"Austin EkelerCantStopWontStopNov 10, 4:11 am12",2018
Detroit,https://sports.yahoo.com/nfl/teams/detroit/,DEF,$1 Waiver,,Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Nov 9, 4:17 am",0,1,"DetroitCaptain CrunchNov 9, 4:17 am1",2018
Isaiah Crowell,https://sports.yahoo.com/nfl/players/28014,RB,$9 Waiver,,DeshaunJJWattson,https://football.fantasysports.yahoo.com/2018/f1/153194/5,"Nov 9, 4:17 am",0,9,"Isaiah CrowellDeshaunJJWattsonNov 9, 4:17 am9",2018
Mike Williams,https://sports.yahoo.com/nfl/players/30120,WR,$1 Waiver,,KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Nov 7, 5:15 am",0,1,"Mike WilliamsKENNY G BABYNov 7, 5:15 am1",2018
Vance McDonald,https://sports.yahoo.com/nfl/players/26678,TE,$2 Waiver,,TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Nov 7, 5:15 am",0,2,"Vance McDonaldTheVikingsCurseNov 7, 5:15 am2",2018
Tre'Quan Smith,https://sports.yahoo.com/nfl/players/31061,WR,$8 Waiver,,needeyecontact,https://football.fantasysports.yahoo.com/2018/f1/153194/4,"Nov 7, 5:15 am",0,8,"Tre'Quan SmithneedeyecontactNov 7, 5:15 am8",2018
Michael Crabtree,https://sports.yahoo.com/nfl/players/9274,WR,$7 Waiver,,Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Nov 4, 2:31 am",0,7,"Michael CrabtreeCaptain CrunchNov 4, 2:31 am7",2018
Tyrell Williams,https://sports.yahoo.com/nfl/players/28691,WR,$7 Waiver,,DeshaunJJWattson,https://football.fantasysports.yahoo.com/2018/f1/153194/5,"Nov 2, 3:30 am",0,7,"Tyrell WilliamsDeshaunJJWattsonNov 2, 3:30 am7",2018
Las Vegas,https://sports.yahoo.com/nfl/teams/las-vegas/,DEF,$2 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Oct 31, 5:21 am",0,2,"Las VegasZee-kee DoULoveMe?Oct 31, 5:21 am2",2018
Jared Cook,https://sports.yahoo.com/nfl/players/9353,TE,$19 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Oct 31, 5:21 am",0,19,"Jared CookZee-kee DoULoveMe?Oct 31, 5:21 am19",2018
Christian Kirk,https://sports.yahoo.com/nfl/players/31017,WR,$6 Waiver,,DeshaunJJWattson,https://football.fantasysports.yahoo.com/2018/f1/153194/5,"Oct 26, 3:30 am",0,6,"Christian KirkDeshaunJJWattsonOct 26, 3:30 am6",2018
San Francisco,https://sports.yahoo.com/nfl/teams/san-francisco/,DEF,$3 Waiver,,CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Oct 24, 4:54 am",0,3,"San FranciscoCantStopWontStopOct 24, 4:54 am3",2018
Chris Ivory,https://sports.yahoo.com/nfl/players/24400,RB,$4 Waiver,,needeyecontact,https://football.fantasysports.yahoo.com/2018/f1/153194/4,"Oct 24, 4:54 am",0,4,"Chris IvoryneedeyecontactOct 24, 4:54 am4",2018
Tyrell Williams,https://sports.yahoo.com/nfl/players/28691,WR,$4 Waiver,,Scott=FreeWin,https://football.fantasysports.yahoo.com/2018/f1/153194/9,"Oct 24, 4:54 am",0,4,"Tyrell WilliamsScott=FreeWinOct 24, 4:54 am4",2018
Danny Amendola,https://sports.yahoo.com/nfl/players/9037,WR,$5 Waiver,,Scott=FreeWin,https://football.fantasysports.yahoo.com/2018/f1/153194/9,"Oct 24, 4:54 am",0,5,"Danny AmendolaScott=FreeWinOct 24, 4:54 am5",2018
Brock Osweiler,https://sports.yahoo.com/nfl/players/25767,QB,$9 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Oct 24, 4:54 am",0,9,"Brock OsweilerZee-kee DoULoveMe?Oct 24, 4:54 am9",2018
Aaron Jones,https://sports.yahoo.com/nfl/players/30295,RB,$21 Waiver,,KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Oct 19, 3:30 am",0,21,"Aaron JonesKENNY G BABYOct 19, 3:30 am21",2018
Arizona,https://sports.yahoo.com/nfl/teams/arizona/,DEF,$1 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Oct 17, 5:01 am",0,1,"ArizonaWoWOct 17, 5:01 am1",2018
Marquise Goodwin,https://sports.yahoo.com/nfl/players/26701,WR,$3 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Oct 17, 5:01 am",0,3,"Marquise GoodwinWoWOct 17, 5:01 am3",2018
Dak Prescott,https://sports.yahoo.com/nfl/players/29369,QB,$6 Waiver,,KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Oct 17, 5:01 am",0,6,"Dak PrescottKENNY G BABYOct 17, 5:01 am6",2018
Ito Smith,https://sports.yahoo.com/nfl/players/31096,RB,$18 Waiver,,TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194/1,"Oct 17, 5:01 am",0,18,"Ito SmithTheVikingsCurseOct 17, 5:01 am18",2018
Cameron Brate,https://sports.yahoo.com/nfl/players/28267,TE,$4 Waiver,,Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Oct 10, 4:53 am",0,4,"Cameron BratePat ActualOct 10, 4:53 am4",2018
Randall Cobb,https://sports.yahoo.com/nfl/players/24851,WR,$5 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Oct 10, 4:53 am",0,5,"Randall CobbWoWOct 10, 4:53 am5",2018
Arizona,https://sports.yahoo.com/nfl/teams/arizona/,DEF,$1 Waiver,,Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Oct 3, 4:59 am",0,1,"ArizonaPat ActualOct 3, 4:59 am1",2018
Vance McDonald,https://sports.yahoo.com/nfl/players/26678,TE,$5 Waiver,,Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Oct 3, 4:59 am",0,5,"Vance McDonaldPat ActualOct 3, 4:59 am5",2018
Keke Coutee,https://sports.yahoo.com/nfl/players/31073,WR,$11 Waiver,,DeshaunJJWattson,https://football.fantasysports.yahoo.com/2018/f1/153194/5,"Oct 3, 4:59 am",0,11,"Keke CouteeDeshaunJJWattsonOct 3, 4:59 am11",2018
Tarik Cohen,https://sports.yahoo.com/nfl/players/30232,RB,$12 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Oct 3, 4:59 am",0,12,"Tarik CohenWoWOct 3, 4:59 am12",2018
Nick Chubb,https://sports.yahoo.com/nfl/players/31005,RB,$13 Waiver,,KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194/6,"Oct 3, 4:59 am",0,13,"Nick ChubbKENNY G BABYOct 3, 4:59 am13",2018
Atlanta,https://sports.yahoo.com/nfl/teams/atlanta/,DEF,$1 Waiver,,CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194/3,"Sep 28, 3:30 am",0,1,"AtlantaCantStopWontStopSep 28, 3:30 am1",2018
Eli Manning,https://sports.yahoo.com/nfl/players/6760,QB,$1 Waiver,,Scott=FreeWin,https://football.fantasysports.yahoo.com/2018/f1/153194/9,"Sep 26, 5:01 am",0,1,"Eli ManningScott=FreeWinSep 26, 5:01 am1",2018
Mitch Trubisky,https://sports.yahoo.com/nfl/players/30115,QB,$3 Waiver,,Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Sep 26, 5:01 am",0,3,"Mitch TrubiskyPat ActualSep 26, 5:01 am3",2018
Josh Allen,https://sports.yahoo.com/nfl/players/30977,QB,$6 Waiver,,DeshaunJJWattson,https://football.fantasysports.yahoo.com/2018/f1/153194/5,"Sep 26, 5:01 am",0,6,"Josh AllenDeshaunJJWattsonSep 26, 5:01 am6",2018
Sterling Shepard,https://sports.yahoo.com/nfl/players/29274,WR,$7 Waiver,,Pat Actual,https://football.fantasysports.yahoo.com/2018/f1/153194/2,"Sep 26, 5:01 am",0,7,"Sterling ShepardPat ActualSep 26, 5:01 am7",2018
Eric Ebron,https://sports.yahoo.com/nfl/players/27538,TE,$14 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Sep 26, 5:01 am",0,14,"Eric EbronZee-kee DoULoveMe?Sep 26, 5:01 am14",2018
Kansas City,https://sports.yahoo.com/nfl/teams/kansas-city/,DEF,$3 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Sep 19, 5:04 am",0,3,"Kansas CityZee-kee DoULoveMe?Sep 19, 5:04 am3",2018
Sony Michel,https://sports.yahoo.com/nfl/players/31001,RB,$5 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Sep 19, 5:04 am",0,5,"Sony MichelWoWSep 19, 5:04 am5",2018
Green Bay,https://sports.yahoo.com/nfl/teams/green-bay/,DEF,$2 Waiver,,Scott=FreeWin,https://football.fantasysports.yahoo.com/2018/f1/153194/9,"Sep 14, 3:30 am",0,2,"Green BayScott=FreeWinSep 14, 3:30 am2",2018
Pierre Garcon,https://sports.yahoo.com/nfl/players/8982,WR,$5 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Sep 14, 3:30 am",0,5,"Pierre GarconWoWSep 14, 3:30 am5",2018
Washington,https://sports.yahoo.com/nfl/teams/washington/,DEF,$2 Waiver,,Scott=FreeWin,https://football.fantasysports.yahoo.com/2018/f1/153194/9,"Sep 12, 5:18 am",0,2,"WashingtonScott=FreeWinSep 12, 5:18 am2",2018
Geronimo Allison,https://sports.yahoo.com/nfl/players/29719,WR,$7 Waiver,,needeyecontact,https://football.fantasysports.yahoo.com/2018/f1/153194/4,"Sep 12, 5:18 am",0,7,"Geronimo AllisonneedeyecontactSep 12, 5:18 am7",2018
Quincy Enunwa,https://sports.yahoo.com/nfl/players/27737,WR,$9 Waiver,,DeshaunJJWattson,https://football.fantasysports.yahoo.com/2018/f1/153194/5,"Sep 12, 5:18 am",0,9,"Quincy EnunwaDeshaunJJWattsonSep 12, 5:18 am9",2018
James White,https://sports.yahoo.com/nfl/players/27658,RB,$17 Waiver,,needeyecontact,https://football.fantasysports.yahoo.com/2018/f1/153194/4,"Sep 12, 5:18 am",0,17,"James WhiteneedeyecontactSep 12, 5:18 am17",2018
Phillip Lindsay,https://sports.yahoo.com/nfl/players/31379,RB,$18 Waiver,,DeshaunJJWattson,https://football.fantasysports.yahoo.com/2018/f1/153194/5,"Sep 12, 5:18 am",0,18,"Phillip LindsayDeshaunJJWattsonSep 12, 5:18 am18",2018
Tarik Cohen,https://sports.yahoo.com/nfl/players/30232,RB,$1 Waiver,,Captain Crunch,https://football.fantasysports.yahoo.com/2018/f1/153194/7,"Sep 3, 3:17 am",0,1,"Tarik CohenCaptain CrunchSep 3, 3:17 am1",2018
Keelan Cole,https://sports.yahoo.com/nfl/players/30396,WR,$2 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Aug 27, 3:12 am",0,2,"Keelan ColeWoWAug 27, 3:12 am2",2018
Case Keenum,https://sports.yahoo.com/nfl/players/26483,QB,$2 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Aug 27, 3:12 am",0,2,"Case KeenumWoWAug 27, 3:12 am2",2018
James Conner,https://sports.yahoo.com/nfl/players/30218,RB,$2 Waiver,,WoW,https://football.fantasysports.yahoo.com/2018/f1/153194/8,"Aug 27, 3:12 am",0,2,"James ConnerWoWAug 27, 3:12 am2",2018
Andy Dalton,https://sports.yahoo.com/nfl/players/24822,QB,$3 Waiver,,Zee-kee DoULoveMe?,https://football.fantasysports.yahoo.com/2018/f1/153194/10,"Aug 27, 3:12 am",0,3,"Andy DaltonZee-kee DoULoveMe?Aug 27, 3:12 am3",2018
Chosen Anderson,https://sports.yahoo.com/nfl/players/29785,WR,$0 Winning Offer,"[['MAGA Cracker', 'https://football.fantasysports.yahoo.com/2019/f1/102231/3', '$0 (Lower waiver priority)']]",Rockin a Chubb,https://football.fantasysports.yahoo.com/2019/f1/102231/5,"Dec 21, 4:49 am",1,0,"Chosen AndersonRockin a ChubbDec 21, 4:49 am0",2019
Mike Boone,https://sports.yahoo.com/nfl/players/31228,RB,$21 Winning Offer,"[['Talented Mr. Ridley', 'https://football.fantasysports.yahoo.com/2019/f1/102231/10', '$6 (Lower Offer)'], ['Marquez Exxon Valdez', 'https://football.fantasysports.yahoo.com/2019/f1/102231/9', '$0 (Lower Offer)']]",Brown Rehab Facility,https://football.fantasysports.yahoo.com/2019/f1/102231/8,"Dec 18, 3:54 am",1,21,"Mike BooneBrown Rehab FacilityDec 18, 3:54 am21",2019
Breshad Perriman,https://sports.yahoo.com/nfl/players/28414,WR,$23 Winning Offer,"[['MAGA Cracker', 'https://football.fantasysports.yahoo.com/2019/f1/102231/3', '$15 (Lower Offer)'], ['Marquez Exxon Valdez', 'https://football.fantasysports.yahoo.com/2019/f1/102231/9', '$0 (Lower Offer)']]",Brown Rehab Facility,https://football.fantasysports.yahoo.com/2019/f1/102231/8,"Dec 18, 3:54 am",1,23,"Breshad PerrimanBrown Rehab FacilityDec 18, 3:54 am23",2019
Denver,https://sports.yahoo.com/nfl/teams/denver/,DEF,$15 Winning Offer,"[['Marquez Exxon Valdez', 'https://football.fantasysports.yahoo.com/2019/f1/102231/9', '$0 (Lower Offer)']]",MAGA Cracker,https://football.fantasysports.yahoo.com/2019/f1/102231/3,"Dec 18, 3:54 am",1,15,"DenverMAGA CrackerDec 18, 3:54 am15",2019
Rashaad Penny,https://sports.yahoo.com/nfl/players/30997,RB,$11 Winning Offer,"[['Marquez Exxon Valdez', 'https://football.fantasysports.yahoo.com/2019/f1/102231/9', '$0 (Lower Offer)']]",Deez Nutz,https://football.fantasysports.yahoo.com/2019/f1/102231/4,"Nov 27, 5:02 am",1,11,"Rashaad PennyDeez NutzNov 27, 5:02 am11",2019
Jacob Hollister,https://sports.yahoo.com/nfl/players/30661,TE,$22 Winning Offer,"[['Deez Nutz', 'https://football.fantasysports.yahoo.com/2019/f1/102231/4', '$8 (Lower Offer)'], ['Marquez Exxon Valdez', 'https://football.fantasysports.yahoo.com/2019/f1/102231/9', '$1 (Lower Offer)']]",Rockin a Chubb,https://football.fantasysports.yahoo.com/2019/f1/102231/5,"Nov 20, 6:30 am",1,22,"Jacob HollisterRockin a ChubbNov 20, 6:30 am22",2019
Jaylen Samuels,https://sports.yahoo.com/nfl/players/31135,RB,$17 Winning Offer,"[['WeEatinGOOD', 'https://football.fantasysports.yahoo.com/2019/f1/102231/7', '$14 (Lower Offer)'], ['Deez Nutz', 'https://football.fantasysports.yahoo.com/2019/f1/102231/4', '$8 (Lower Offer)']]",Marquez Exxon Valdez,https://football.fantasysports.yahoo.com/2019/f1/102231/9,"Nov 20, 6:30 am",1,17,"Jaylen SamuelsMarquez Exxon ValdezNov 20, 6:30 am17",2019
Las Vegas,https://sports.yahoo.com/nfl/teams/las-vegas/,DEF,$5 Winning Offer,"[['WeEatinGOOD', 'https://football.fantasysports.yahoo.com/2019/f1/102231/7', '$5 (Lower waiver priority)'], ['Marquez Exxon Valdez', 'https://football.fantasysports.yahoo.com/2019/f1/102231/9', '$3 (Lower Offer)'], ['MAGA Cracker', 'https://football.fantasysports.yahoo.com/2019/f1/102231/3', '$0 (Lower Offer)']]",TurnUrHead&Goff,https://football.fantasysports.yahoo.com/2019/f1/102231/1,"Nov 13, 4:24 am",1,5,"Las VegasTurnUrHead&GoffNov 13, 4:24 am5",2019
Washington,https://sports.yahoo.com/nfl/teams/washington/,DEF,$2 Winning Offer,"[['Marquez Exxon Valdez', 'https://football.fantasysports.yahoo.com/2019/f1/102231/9', '$1 (Lower Offer)']]",WeEatinGOOD,https://football.fantasysports.yahoo.com/2019/f1/102231/7,"Nov 13, 4:24 am",1,2,"WashingtonWeEatinGOODNov 13, 4:24 am2",2019
Brian Hill,https://sports.yahoo.com/nfl/players/30269,RB,$19 Winning Offer,"[['Deez Nutz', 'https://football.fantasysports.yahoo.com/2019/f1/102231/4', '$17 (Lower Offer)'], ['MAGA Cracker', 'https://football.fantasysports.yahoo.com/2019/f1/102231/3', '$14 (Lower Offer)']]",Talented Mr. Ridley,https://football.fantasysports.yahoo.com/2019/f1/102231/10,"Nov 13, 4:24 am",1,19,"Brian HillTalented Mr. RidleyNov 13, 4:24 am19",2019
Zach Pascal,https://sports.yahoo.com/nfl/players/30502,WR,$7 Winning Offer,"[['fuMinshew', 'https://football.fantasysports.yahoo.com/2019/f1/102231/6', '$0 (Lower Offer)']]",Rockin a Chubb,https://football.fantasysports.yahoo.com/2019/f1/102231/5,"Nov 8, 3:33 am",1,7,"Zach PascalRockin a ChubbNov 8, 3:33 am7",2019
Tampa Bay,https://sports.yahoo.com/nfl/teams/tampa-bay/,DEF,$1 Winning Offer,"[['MAGA Cracker', 'https://football.fantasysports.yahoo.com/2019/f1/102231/3', '$0 (Lower Offer)']]",Rockin a Chubb,https://football.fantasysports.yahoo.com/2019/f1/102231/5,"Nov 6, 4:39 am",1,1,"Tampa BayRockin a ChubbNov 6, 4:39 am1",2019
Ronald Jones,https://sports.yahoo.com/nfl/players/31008,RB,$15 Winning Offer,"[['WeEatinGOOD', 'https://football.fantasysports.yahoo.com/2019/f1/102231/7', '$12 (Lower Offer)'], ['Marquez Exxon Valdez', 'https://football.fantasysports.yahoo.com/2019/f1/102231/9', '$10 (Lower Offer)'], ['Brown Rehab Facility', 'https://football.fantasysports.yahoo.com/2019/f1/102231/8', '$2 (Lower Offer)']]",Rockin a Chubb,https://football.fantasysports.yahoo.com/2019/f1/102231/5,"Nov 6, 4:39 am",1,15,"Ronald JonesRockin a ChubbNov 6, 4:39 am15",2019
DeVante Parker,https://sports.yahoo.com/nfl/players/28402,WR,$9 Winning Offer,"[['Brown Rehab Facility', 'https://football.fantasysports.yahoo.com/2019/f1/102231/8', '$6 (Lower Offer)']]",WeEatinGOOD,https://football.fantasysports.yahoo.com/2019/f1/102231/7,"Nov 6, 4:39 am",1,9,"DeVante ParkerWeEatinGOODNov 6, 4:39 am9",2019
Cleveland,https://sports.yahoo.com/nfl/teams/cleveland/,DEF,$11 Winning Offer,"[['Rockin a Chubb', 'https://football.fantasysports.yahoo.com/2019/f1/102231/5', '$10 (Lower Offer)'], ['WeEatinGOOD', 'https://football.fantasysports.yahoo.com/2019/f1/102231/7', '$4 (Lower Offer)'], ['MAGA Cracker', 'https://football.fantasysports.yahoo.com/2019/f1/102231/3', '$1 (Lower Offer)']]",Marquez Exxon Valdez,https://football.fantasysports.yahoo.com/2019/f1/102231/9,"Oct 30, 4:33 am",1,11,"ClevelandMarquez Exxon ValdezOct 30, 4:33 am11",2019
